,title,author,genre,publisher,age,total,pub_date,complete,img_src,intro,joara
0,이세계에서,H.O.N,판타지,미제공,미제공,220,20/07/02,완결,http://cf.joara.com/literature_file/20200702_1354195492.jpg_thumb.png,"
[유니크 스킬: 폭발 펀치를 획득하셨습니다.]
묻지마 자폭 테러에 휘말린 인범은 다른 세계에서 눈을 뜬다.

영혼을 먹는 괴물 영귀가 사는 알브레헴 제국.
인범은 이계에 오자마자 영귀에게 쫓기게 되고…
위기의 순간 인범은 영귀의 얼굴에 주먹을 날렸다!

“저리 꺼져!!”

주먹에서 폭발이 일어나고, 그는 새로운 능력을 각성한다!!",http://www.joara.com/premium_new/book_intro.html?book_code=1466349
1,망향무사,성상현,무협,미제공,미제공,309,20/06/29,완결,http://cf.joara.com/literature_file/20200626_1725246215.jpg_thumb.png,"
『낙향무사』 『천년무제』 『낙오무사』
거침없는 필력의 성상현이 돌아왔다!

『망향무사』

북방군 특수부 십번대 대장 소천호
십년전쟁을 끝장내고 귀향하다

하지만 그를 기다리는 건 변해 버린 고향
그리고 빛바랜 추억뿐이었는데……

“그래, 말로 해서 알아먹으면 무림인이 아니지.”

부러지지 않는 강골, 압도적인 힘!
경고하노니 절대 그를 분노케 하지 마라!",http://www.joara.com/premium_new/book_intro.html?book_code=1464815
2,기적의 이혼대법,설화담,무협,미제공,미제공,206,20/06/29,완결,http://cf.joara.com/literature_file/20200626_1730286140.jpg_thumb.png,"
마도제일인, 광혈존 적사결
평생의 숙적, 취불 무허와의 결전 이후
눈을 뜬 세상은 평소와 달랐다!

『기적의 이혼대법』

분명, 만마가 앙복하고
십만교도가 우러러 보던 천마였건만

“왜, 땡중들만 눈에 들어오는 거야?”

생사결 이후, 본 세상은 달랐다
자신의 혼과, 취불의 혼이 뒤바꿨다!

좌충우돌, 자신의 몸을 되찾기 위한
적사결의 여정이 지금 시작한다!",http://www.joara.com/premium_new/book_intro.html?book_code=1464818
3,다 해 먹는 배우님,범탈,판타지,미제공,미제공,260,20/06/29,완결,http://cf.joara.com/literature_file/20200626_1733076394.jpg_thumb.png,"
『다 해 먹는 배우님』

대한민국 최고의 스타 배우, 차지혁
그는 배우로서 모든 것을 이루고 감독에 도전하지만,
계속되는 악재로 정상에서 바닥까지 떨어지는데……

[명감독의 도움이 발동됩니다.]

27년 전 신인 시절로 회귀하며
새로운 기회와 함께 주어진 신기한 능력

관객을 매혹시키는 연기력과
섬세하고 감각적인 연출력,
그 모든 것을 갖춘 배우님의 디렉팅이 시작된다!",http://www.joara.com/premium_new/book_intro.html?book_code=1464819
4,시스템으로 이계 귀환,연재탁목조,판타지,미제공,미제공,298,20/06/29,완결,http://cf.joara.com/literature_file/20200626_1734083746.jpg_thumb.png,"
연구실에서 대체 복무를 하던 공대생 최건우.

원인 모를 폭발로 몬스터와 마수가 날뛰는 이세계에 떨어졌다.

그나마 믿을 건 뜬금없이 몸속에 자리 잡은 플레이어 시스템 뿐.

“내가 어떻게든 지구로 돌아가고 만다. 어떻게든!”

지구로 돌아가기 위한 건우의 파란만장한 스토리가 시작된다.

[저기, 저는요? 저도 있습니다.]
“아, 그래. 센트라, 미안해.”",http://www.joara.com/premium_new/book_intro.html?book_code=1464820
5,다신 안 해,한길,판타지,미제공,미제공,325,20/06/29,완결,http://cf.joara.com/literature_file/20200626_1746065594.jpg_thumb.png,"
뼛속까지 호구로 살던 강명호!
그의 거침없는 역전극이 펼쳐진다!

『다신 안 해』

철석같이 믿던 친구의 배신으로 자살한
만년 과장 명호
끝까지 신의를 지켰던 두 친구 앞에 무릎 꿇고
자식 때문에 비명에 간 부모님 앞에 무너지니……

그딴 호구 짓 두 번 다시, 절대, 죽어도,
다신 안 해!

패배자의 삶은 끝났다!
승자가 되기 위한 진짜 싸움은 지금부터다!",http://www.joara.com/premium_new/book_intro.html?book_code=1464825
6,블래스터,송제연,판타지,미제공,미제공,200,20/07/02,완결,http://cf.joara.com/literature_file/20200625_1319086021.jpg_thumb.png,"
체이런 가문의 망나니 소영주 슈린으로 깨어난 동수.
다시 태어나도 흙수저인 인생을 바꾸고 배신자들의 음모에 맞서기 위해,
무엇보다 위험하지만 누구보다 가장 강력한 존재와 계약을 맺는다!",http://www.joara.com/premium_new/book_intro.html?book_code=1464537
7,백작가 서자의 가정교사,남철우,판타지,미제공,미제공,315,19/09/19,완결,http://cf.joara.com/literature_file/20200226_153630.jpg_thumb.png,"
전직 헌터 강태민.
소설 속 주인공의 가정교사가 되다.",http://www.joara.com/premium_new/book_intro.html?book_code=1396790
8,주인공이 불행을 다 막음,언늘,판타지,미제공,미제공,209,20/04/14,완결,http://cf.joara.com/literature_file/20200413_1348075085.jpg_thumb.png,"
불행에 불행을 거듭한 인생이었던 김수운.
그런데 이제 어떤 불행이 닥칠지 미리 알 수 있다고?
오늘부터 불행은 위기가 아니라 기회다!",http://www.joara.com/premium_new/book_intro.html?book_code=1443949
9,더 레바브: SS랭크 기사와 카드마스터,7월아카이브,판타지,미제공,미제공,200,20/07/01,완결,http://cf.joara.com/literature_file/20200618_1723512979.jpg_thumb.png,"
온오프라인이 연계되는 트레이딩 카드 게임(TCG) ‘더 레바브(The Lebab)’.
만년 편의점 알바생 박호웅은 게임을 시작하자 이상한 세계에 떨어지고, 그곳에서 ‘발랑쉐’라는 여기사를 만난다.
그녀에게 게임 룰을 배워 더 레바브 승부에서 이긴 박호웅은 SS랭크 카드인 ‘전설의 기사 발랑쉐’를 손에 넣고, 본격적으로 더 레바브 플레이어가 된다.

카드만 남기고 사라진 발랑쉐를 쫓아 이세계를 탐험하며 레어 카드를 얻고, 현실 세계의 대회에서 활용하여 더 레바브 프로로 나아가는 박호웅.

두 세계를 오가며 진정한 카드마스터의 되어라!",http://www.joara.com/premium_new/book_intro.html?book_code=1462697
10,물약이 자꾸 땡겨,윤준모,판타지,미제공,미제공,240,20/06/30,완결,http://cf.joara.com/literature_file/20200629_1422038710.jpg_thumb.png,"
회귀를 반복하던 최강의 헌터, 헌터를 그만두다!

「물약이 자꾸 땡겨」

어느 날 갑자기 세상에 모습을 드러낸 12사도
박천우는 수차례 회귀를 했음에도 사도에게 압도적인 패배를 맛보는데……

“다음은 내가 이긴다.”

그리고 마지막 회귀를 거듭한 순간,
그에게 새로운 능력이 주어진다

-신의 물약을 복용합니다. 모든 스텟이 1 증가합니다.

마시면 마실수록 강해진다!
물약 중독자 박천우, 그의 음주(?)가 시작된다!",http://www.joara.com/premium_new/book_intro.html?book_code=1465568
11,예능의 신,윤준모,판타지,미제공,미제공,401,20/06/30,완결,http://cf.joara.com/literature_file/20200629_1422487671.jpg_thumb.png,"
「예능의 신」

반복된 불운 탓에 실패만을 거듭한 23년 차 예능 PD 최재한
포기하지 않고 버틴 그에게 다시 한번 기회가 주어지는데……

“이건 꼭 과거로 돌아온 거 같잖아!”

23년 전으로 돌아온 최재한,
마이너스에서 마이더스로 변화하는 그의 성공기가 펼쳐진다!",http://www.joara.com/premium_new/book_intro.html?book_code=1465569
12,괴물투수,윤준모,판타지,미제공,미제공,174,20/06/30,완결,http://cf.joara.com/literature_file/20200629_1423292153.jpg_thumb.png,"
유망주로 기대를 한 몸에 받던
고교 최고의 투수, 이현우
모두가 프로 무대도 장악하리라 기대했던 그였으나, 팔꿈치 부상으로 마운드에서 사라진다.

하지만 포기하지 않고 재활하던 그때,
신기한 스님과 마주하게 되는데……

모든 이들을 경악하게 만들
괴물이 다시 마운드 위에 오른다!",http://www.joara.com/premium_new/book_intro.html?book_code=1465570
13,신의 알바,윤준모,판타지,미제공,미제공,305,20/06/30,완결,http://cf.joara.com/literature_file/20200629_1424158794.jpg_thumb.png,"
인생을 뒤바꾸는 신(神)의 게임이 펼쳐진다!

「신의 알바」

하루하루 힘겹게 살아가던 만년 알바생 강지우
어느 날 그의 앞으로 의문의 택배가 도착하는데……

-동기화를 시작합니다.

의문의 주사위가 굴려진 순간,
강지우만의 특별한 알바가 시작된다!",http://www.joara.com/premium_new/book_intro.html?book_code=1465572
14,후진 없는 상담사,비벗,판타지,미제공,미제공,200,20/06/30,완결,http://cf.joara.com/literature_file/20200630_1014508614.jpg_thumb.png,"
""생의 두 번째 직업으로 ‘상담사’를 선택한 당신!

이제부터 NBSC와 함께 최고의 ‘상담사’가 되어볼까요?""
〈No Back Silver Challenge〉가... 마흔일곱의 나를 인방러로 만들었다.",http://www.joara.com/premium_new/book_intro.html?book_code=1465782
15,게임으로 성군이 되자,다물1,판타지,미제공,미제공,600,20/06/30,완결,http://cf.joara.com/literature_file/20200630_1032034933.jpg_thumb.png,"
[역사를 플레이 하는 성군]

신하의 충성도와 능력치를 볼 수 있는 힘.
그 힘은 군주가 가질 수 있는 최고의 능력이었다.

“신궁 이성계? 이 자를 이용해 대륙을 정벌해?”

고려 말, 우왕으로 태어난 게임 기획자 김태천.
어머니를 지키기 위해 고려의 미래를 바꾸다!",http://www.joara.com/premium_new/book_intro.html?book_code=1465783
16,두 생애의 복수,소요신선,무협,미제공,미제공,139,20/06/11,완결,http://cf.joara.com/literature_file/20200605_1709457383.jpg_thumb.png,"
원통하게 자살한 철인, 명부 판관과의 도박으로 기억과 능력을 지닌 채 전생과 현생을 다시 살게 된다. 21세기의 지식을 지니고 강호무림에 뛰어들고, 무공을 지닌 채 현생으로 돌아온다. 하지만 불법 환생한 그를 소환하려는 명부의 감찰관이 끊임없이 뒤를 쫓고 있다. 아 그 속에서 철인은 한맺힌 복수를 하고 소중한 사람들을 지킬 수 있을 것인가.",http://www.joara.com/premium_new/book_intro.html?book_code=1459376
17,각성하는 플레이어,뫼신,판타지,미제공,미제공,381,20/06/07,완결,http://cf.joara.com/literature_file/20200626_0935371488.jpg_thumb.png,"
던전의 법칙을 깨부수고 살아남는 본격 서바이벌.

믿을 수 있는 자는 오직 나뿐이다.",http://www.joara.com/premium_new/book_intro.html?book_code=1459330
18,버프를 만드는 탑셰프,처늬,판타지,미제공,미제공,147,20/05/22,완결,http://cf.joara.com/literature_file/20200515_1526402281.jpg_thumb.png,"
요리로 세계의 정점에 도달했던 강성진.
그가 다시 태어났다.

몬스터가 있는 세상에서.
#요리 #헌터 #힐링",http://www.joara.com/premium_new/book_intro.html?book_code=1453918
19,템복사로 인생 역전!,진유,판타지,미제공,미제공,200,20/03/06,완결,http://cf.joara.com/literature_file/20200306_135320.jpg_thumb.png,"
앞이 캄캄하고 미래가 보이지 않는.
지금 같은 나날이 쭉 이어지리라고 생각했다.
그러나.

[아이템(item)의 옵션을 다른 대상에게 복사할 수 있습니다.]
[대상 : 제한 없음]

그날, 내 인생은 격변했다.",http://www.joara.com/premium_new/book_intro.html?book_code=1433260
20,삼국지 서영전,강소우,역사,미제공,미제공,178,19/10/23,완결,http://cf.joara.com/literature_file/20191017_170332.jpg_thumb.png,"
삼국지의 숨은 명장 서영.
오욕진 삶을 되새기며 과거로 돌아가다.
천하여!
이 서영의 말발굽 아래 몸을 낮춰라.",http://www.joara.com/premium_new/book_intro.html?book_code=1402479
21,대재앙급 슬레이어,류,판타지,미제공,미제공,203,20/06/23,완결,http://cf.joara.com/literature_file/20200623_1506188715.jpg_thumb.png,"
“오빠는 왜 슬레이어가 되신 거예요?”
“돈 벌려고.”

할머니와 여동생을 부양하는 대학생 신우는 우연히 고대 유적을 발굴에 참여한다.
발굴 중 사고로 이세계로 빨려 들어가게 된다.

2년 후, 이세계의 전쟁을 승리로 이끌고 지구로 돌아온 신우는 놀라운 광경을 보는데…

“이놈들은 저쪽 세계 몬스터인데?”

신우는 정체를 숨기고 조용히 살고 싶었으나…

“슬레이어란 직업이 돈이 잘 벌립니까?”
“A급 슬레이어면 대기업 임원 뺨 때리지.”

가족을 먹여 살리기 위해서 다시 칼을 잡은 신우.
이제는 대재앙급 슬레이어다!",http://www.joara.com/premium_new/book_intro.html?book_code=1464038
22,예능의 제왕,백건우,판타지,미제공,미제공,223,19/12/27,완결,http://cf.joara.com/literature_file/20200115_111447.jpg_thumb.png,"
모든 것은 다 그 날이었다.
개같은 날. 뺏긴 만큼, 다 닥치는 대로 뺏을거다.",http://www.joara.com/premium_new/book_intro.html?book_code=1416251
23,이세계 특성 포식자,이르스,판타지,미제공,미제공,180,20/06/03,완결,http://cf.joara.com/literature_file/20200622_0934239009.jpg_thumb.png,"
세상은 작은 방에서 살아온 ‘어른 아이’에게는 고통스러운 공간이었다.

결국 유진은 버티지 못했고.

어느날 모든 것을 그만두고 멈춰 버렸다.

'살고 싶다.'

그리고 다시 눈을 떴을 때는.

새로운 세상이 눈앞에 있었고.

‘생존’에 대한 열망이.

유진의 마음속에 뿌리 깊게 파고들었다.",http://www.joara.com/premium_new/book_intro.html?book_code=1458682
24,전략삼국지 : 이정(李整)전,신유,역사,미제공,미제공,239,20/05/12,완결,http://cf.joara.com/literature_file/20200506_1628587512.jpg_thumb.png,"
삼국지 정사를 꿰뚫고 있는 서울대 출신 42세의 이익현은 이정으로 환생한다.
때는 장막, 여포의 반란으로 연주가 크게 혼란스러운 상황.
연주 대호족 이정은 어수선한 틈을 이용해 독립을 꿈꾼다.
조조, 원소, 유비, 원술, 이각 등과 천하를 놓고 싸우는 영웅서사시.",http://www.joara.com/premium_new/book_intro.html?book_code=1451411
25,측정불가 최강헌터,트리썬,판타지,미제공,미제공,150,20/06/19,완결,http://cf.joara.com/literature_file/20200619_1453595577.jpg_thumb.png,"
[당신은 각성하셨습니다.]
[오류! 대상을 측정할 수 없습니다!]

내게도 찾아온 각성의 기회.
근데 좀 이상하다?",http://www.joara.com/premium_new/book_intro.html?book_code=1462915
26,더 몰 프로젝트,syntaxoo,SF,미제공,미제공,76,20/06/19,완결,http://cf.joara.com/literature_file/20200612_1309549387.jpg_thumb.png,"
멀지 않은 미래, 발트해 연안의 작은 나라 라트비아 대학 연구팀에서 뇌를 안전하게 적출하는 데 성공한다.  

하지만 모종의 이유로 학술지에 공개되지 않게된다. 

그리고 시간이 지난 어느날, 대한민국의 어느 이름없는 대안언론을 통해 게시물 하나가 올라왔다. 

'뇌만 적출되어 가상세계 속에 던져진 사람들, '더 몰 프로젝트'란 무엇인가?' 

자극적인 제목, 이름없는 언론사. 찌라시, 즉 루머로 치부되었다. 하지만 이 사건을 주목하고 있는 이들이 여전히 있다.

과연 이 가상현실 속에 무슨 일이 일어나고 있는걸까? 그 배후는? 그리고 가상세계 속에 던져진 '두뇌'들은 무엇을하고 있을까?",http://www.joara.com/premium_new/book_intro.html?book_code=1461030
27,용돈이 계속 늘어!,쾌벌,판타지,미제공,미제공,250,20/01/16,완결,http://cf.joara.com/literature_file/20200116_151936.jpg_thumb.png,"
누가 나한테 자꾸 용돈을 준다.",http://www.joara.com/premium_new/book_intro.html?book_code=1421025
28,하룬,이현비,판타지,미제공,미제공,1400,20/06/16,완결,http://cf.joara.com/literature_file/20200616_1334325877.jpg_thumb.png,"
인공수정체로 태어났지만 실패작으로 분류된 정민. 
낙오자가 되어 최하층 구역까지 밀려나지만 성인 축하 선물로 주어진 캡슐이 또 다른 삶으로 그를 이끈다. 
별세계 게임 속에서 강자를 꿈꾸는 보더러Borderer의 지독한 자아 단련 투쟁기!",http://www.joara.com/premium_new/book_intro.html?book_code=1462072
29,지옥 특채! 던전 마스터,킹세바,판타지,미제공,미제공,215,20/05/29,완결,http://cf.joara.com/literature_file/20200616_1833318466.jpg_thumb.png,"
마음 가는 대로 살기에는 너무나 원색적인 욕망으로 가득했었다.

그렇기에 나를 숨기고, 그저 살아갈 뿐인 삶을 선택했다.

그런 지겨움 속에서 아무 생각 없이 남긴 댓글 하나.
그 댓글이 악마들의 눈에 띄면서, 나의 삶이 끝났다.

[지옥 특채에 합격하신 것을 진심으로 축하드립니다. 당신의 죽음까지 1초 남았습니다.]

죽음 이후에 들려온 탐스러운 과실을 닮은 목소리.

“그럼 그렇게 살아 보면 되잖아?”

그 달콤한 속삭임이 내 삶을 바꿔놓았다.",http://www.joara.com/premium_new/book_intro.html?book_code=1457437
30,말빨,이동열,판타지,미제공,미제공,225,20/06/17,완결,http://cf.joara.com/literature_file/20200526_1752045239.jpg_thumb.png,"
PC게임의 마지막 세대.
냉기폭풍사의 ‘아스가르드’를 플레이할 적.
늘 괴상한 방식으로 퀘스트를 클리어했던 한서진.

[인마. 생각의 방향을 바꿔보라는 거야. 거절하면 지긋지긋한 평화. 하지만 승낙하면 실컷 싸우다 죽을 수 있는 거라니까. 어?]

오크 군단장을 제압하는 대신 설득해냈고.
폐쇄적인 엘프에게서 세계수의 잎을 얻어냈으며.
단 한 번의 거짓말로 신들의 전쟁을 멈추었다.

그리고.
5년이 지난 오늘.

[Story of Midgard]
[Act 1. 왕좌와 거짓말쟁이]

다시금 게임을 잡았다.

[‘언변가’ 선택 완료.]
[게임을 구동합니다.]",http://www.joara.com/premium_new/book_intro.html?book_code=1456945
31,검 하나로 레이드,제로섬,판타지,미제공,미제공,174,20/06/15,완결,http://cf.joara.com/literature_file/20200615_0954529007.jpg_thumb.png,"
소시민으로 살아가던 일반인, 박태우.
한때 몬스터를 때려잡는 헌터를 동경했지만
그에게 각성의 기회는 주어지지 않았다.

[귀속 소유자로 확인되었습니다.]

게임 폐인인 아버지가 남겨 둔 허구의 검이
세상에 나타나 그의 손에 쥐어지기 전까지는!

""이거 설마, 군신의 검?""

사상 초유의 설정이 각인된 전설 템으로,
그는 이제 헌터 세계의 최강으로 나아간다.",http://www.joara.com/premium_new/book_intro.html?book_code=1461778
32,검산도해,권용찬,무협,미제공,미제공,180,20/06/15,완결,http://cf.joara.com/literature_file/20200526_1740036253.jpg_thumb.png,"
내공을 축적시켜 빼앗기 위한 목적으로 가축처럼 길러진 남자, 마천.
자신의 운명을 거부하고 피의 길을 걷게 되는데…

완벽한 살수, 살귀.
그의 이야기가 시작된다!

- 

그의 평생 사내와 같이 냉철하고 철두철미한 살수는 처음이었다. 
노인은 가슴이 서늘해지는 감각에 몸서리를 쳤다.
‘이놈은 진짜 살수다.’",http://www.joara.com/premium_new/book_intro.html?book_code=1456943
33,추억팔이 BJ의 회귀방송,RUT,판타지,미제공,미제공,275,20/01/23,완결,http://cf.joara.com/literature_file/20200116_175323.jpg_thumb.png,"
수명이 다해 서비스 종료만 남겨둔 망겜.
사골을 우리다 못해 골다공증 걸린 고전 게임.

이런 거나 뜯어먹으며 방송하던 추억팔이 전문 BJ 호준.

게임 센스 없는 종겜비, 먹고 살기 위해 망겜비 되는 건 한순간이더라.

BJ로 자리 잡기는 성공했지만 짙은 아쉬움만 남는 호준.
선각자의 재주가 없어 남의 꽁무니나 쫓던 카피캣에게 기적처럼 기회가 주어지는데….

빛나는 센스 대신 미래의 공략으로 무장한 겜못비, 회귀자의 공략방송이 시작된다.",http://www.joara.com/premium_new/book_intro.html?book_code=1421068
34,주인공이 자비를 숨김,로드워리어,판타지,미제공,미제공,286,19/11/25,완결,http://cf.joara.com/literature_file/20191119_160529.jpg_thumb.png,"
[먼치킨][사이코패스인 주인공]

답 없는 놈이 온다!",http://www.joara.com/premium_new/book_intro.html?book_code=1408644
35,시간 상점으로 나도 역대급 재벌,NK스토리,판타지,미제공,미제공,202,20/04/21,완결,http://cf.joara.com/literature_file/20200417_1348535517.jpg_thumb.png,"
방금 뭐라고 했어요? 시간을 판다고요?",http://www.joara.com/premium_new/book_intro.html?book_code=1445278
36,전왕전기,우각,무협,미제공,미제공,300,20/06/15,완결,http://cf.joara.com/literature_file/20200609_1245158891.jpg_thumb.png,"
숨을 쉰다고 해서 모두가 살아있는 것은 아니다!

고려의 후예 단사유, 가장 소중한 친구를 위해 중원을 질타하다.
그는 전투에서 군림하는 자! 누구도 그를 막을 수 없다!

천포무장류. 위대한 고려의 절대 무공!
천포무장류의 전설은 영원하고, 전왕(戰王)의 위대한 역사가 펼쳐진다!",http://www.joara.com/premium_new/book_intro.html?book_code=1460381
37,검마도,우각,무협,미제공,미제공,200,20/06/15,완결,http://cf.joara.com/literature_file/20200609_1355599237.jpg_thumb.png,"
항상 웃음이 끊이지 않는 아름다운 마을 백리주.
그곳에서 친구들과 함께 흙장난을 치던 소년은
피튀기는 전장에서 살기남기 위해 흙바닥을 구르게 되었다.

그는 전장에서 만난 동료 흑우(黑牛)와 함께
최전방에서 싸우며 승리를 쟁취해 나간다.
그러던 어느 날, 고향 백리주를 둘러싼 암투를 알게 된 심호.

""만약 백리주에 해를 입힌다면 죽어서라도 백리주를 바라보지 못하게 하겠다!""

백리주를 지키기 위한 그의 처절한 싸움이 시작된다.",http://www.joara.com/premium_new/book_intro.html?book_code=1460389
38,피아니스트의 마을,경우,판타지,미제공,미제공,258,20/02/25,완결,http://cf.joara.com/literature_file/20200225_134308.png_thumb.png,"
스위스 여행 중 일어난 사고로 칠 년간 실종되었다 돌아온 열셋의 소년.
그날 이후, 아이에게는 아무에게도 말하지 못할  비밀 친구가 생겼다.
마음속으로 간절히 빌며 문을 열면 모습을 드러내는 피아니스트의 마을.
전설의 피아니스트들과 함께 자라나는 피아노의 천재는 어떤 모습일까?",http://www.joara.com/premium_new/book_intro.html?book_code=1430481
39,재벌마법사,고다아바,판타지,미제공,미제공,176,20/01/31,완결,http://cf.joara.com/literature_file/20200129_153246.jpg_thumb.png,"
 우연히 외계인 덕분에 마법을 익힌 주인공이 마법과 과학을 접목시켜 새로운 발명품을 만든다.
 그로 인해 재벌이 되고, 대한민국을 변화시키는 이야기.
",http://www.joara.com/premium_new/book_intro.html?book_code=1423864
40,육식주의 헌터,연우솔,판타지,미제공,미제공,209,20/05/24,완결,http://cf.joara.com/literature_file/20200612_0932209439.jpg_thumb.png,"
전 세계의 하늘과 바다 그리고 땅에 구멍이 났다.
구멍에서는 이 세계에 존재할 수 없는 온갖 괴수들이 쏟아져 나왔다.
세상은 멸망했고, 특별한 능력을 각성한 사람들이 나타났다.
살아남은 생존자들은 세상 곳곳으로 숨어들어 벌레처럼 살아남았다.

그리고 그 지옥 같은 세계에서 내게 주어진 능력은.
다른 각성자로부터 그 능력을 빼앗는 것이었다.

“아이러니하네요. 인류의 희망인데, 정작 인류에게 가장 위협이 되는 능력이라니.”
“나 혼자 살자고 인간성을 버리고 싶은 생각은 없습니다.”
“우리는… 승리할 수 있겠죠?”
“반드시 그렇게 될 겁니다.”

멸망한 세계는 소설에서처럼 호락호락하지 않았고.
인류의 생존은 지금도 진행 중이었다.",http://www.joara.com/premium_new/book_intro.html?book_code=1454775
41,내가 게임 속 NPC가 되어 살아가는 법!,바난트.,게임,미제공,미제공,251,20/06/12,완결,http://cf.joara.com/literature_file/20200611_1520013508.jpg_thumb.png,"
넷에서는 우월한 해커지만
현실은 돈에 쪼들리는 인생을 살아가는 현성!

그가 급기야 해서는 안 될 선택을 하고,
철옹성, 가상현실게임 ‘로스트 월드’의 랭킹 1위 ‘카르마’를 해킹하다
불의의 사고로 졸지에 로그아웃은커녕 NPC가 되어 버리는데.

“이걸 어쩐다?”

특별한, 이레귤러 NPC ‘주노’는
그 누구와도 다른,
아주 특별한 현실을 만들어 간다.",http://www.joara.com/premium_new/book_intro.html?book_code=1460844
42,파멸왕,우각,무협,미제공,미제공,250,20/06/12,완결,http://cf.joara.com/literature_file/20200608_1538184375.jpg_thumb.png,"
어느날 천산에 살고 있는 고산족으로부터 거대한 유적의 흔적이 발견 된다.
소식을 들은 혈뢰사원(血牢寺院)의 승려들이 찾아왔고 그로인해 고산족은
순식간에 노예와 다름없는 삶으로 전락해 버리고 만다.

 마찬가지로 노예와 다름 없는 삶을 살게 된 철군패.
그러나 그는 끌려온 것이 아닌 스스로 걸어서 들어왔다.
삼원신패(三元神牌)
그를 이곳으로 인도한 패 였다.

환사영. 그의 유지를 이어 멸제의 힘으로 세상을 울릴 철군패의 행보가 시작된다!",http://www.joara.com/premium_new/book_intro.html?book_code=1460153
43,환영무인,우각,무협,미제공,미제공,300,20/06/12,완결,http://cf.joara.com/literature_file/20200608_1659037553.jpg_thumb.png,"
조국을 비롯한 소중한 것을 잃어버린 주인공 환사영은 한적한 산골마을 상유촌에서 은거를 하게 된다. 그러나 흘러가는 운명은 그를 가만히 두지 않는데...

 환사영이 은거를 하던 상유촌에서 절대고수를 죽일 수 있다는 '금장혈괴'가 발견된다. 이 금장혈괴를 차지하기 위해 무림의 무인들이 몰려들게 되고, 피할 수 없는 싸움이 벌어지게 된다. 그리고 그 과정에서 만나게 된 과거의 흔적. 6년이란 시간이 흘러 마주한 운명이 상유촌에서 시작된다.",http://www.joara.com/premium_new/book_intro.html?book_code=1460168
44,협잠행기,조운천,무협,미제공,미제공,789,20/06/11,완결,http://cf.joara.com/literature_file/20200605_1714592685.jpg_thumb.png,"
밝음 속에서는 상인과 협의인으로......
어둠속에서는 악의 세력인 밀천과 사도무리를 제거하는 운중비객으로......",http://www.joara.com/premium_new/book_intro.html?book_code=1459386
45,생사무운 : 아수라의 길,아버지,무협,미제공,미제공,180,19/12/27,완결,http://cf.joara.com/literature_file/20191219_183433.jpg_thumb.png,"
절망의 구덩이에서 살아나온 소룡 천하를 삼키다!",http://www.joara.com/premium_new/book_intro.html?book_code=1414808
46,회귀빨로 에이전트,월드스토리,판타지,미제공,미제공,237,20/06/09,완결,http://cf.joara.com/literature_file/20200609_0947586370.jpg_thumb.png,"
선수 출신의 사회인 야구단 코치 현일.
프로 코치 제의를 거절한 그날로 회귀하는데…

“고교야구 감독을 맡아볼 생각 없나?”

감독직 제안에 고민하던 중, 걸려온 어머니의 전화.
격려에 힘입어 받아들이기로 결심한 순간,
눈앞에 떠오른 스텟 창!

[스포츠 매니저를 시작합니다.]

유형고 신임 감독을 시작으로
주변은 그를 에이전트의 길로 인도하는데…

세계를 놀라게 할 스포츠 에이전트의 전설이 시작된다!",http://www.joara.com/premium_new/book_intro.html?book_code=1460363
47,각성받고 각성 더!,윤지겸,판타지,미제공,미제공,240,20/06/04,완결,http://cf.joara.com/literature_file/20200604_1404411913.jpg_thumb.png,"
김준혁.
던전과 헌터의 시대를 살고 있는 야구 선수.
어느날 갑자기 봉인이 풀리며 영력이 돌아왔다.

갑작스러운 시스템 이상으로 찾아온 세상의 혼란.
봉인이 풀린 배면계 귀환자 김준혁이 그 틈바구니로 뛰어든다.

그리고 찾아온 또 하나의 변화.
각성에 각성을 더한다!",http://www.joara.com/premium_new/book_intro.html?book_code=1459098
48,고려 상왕,남운,역사,미제공,미제공,205,20/01/14,완결,http://cf.joara.com/literature_file/20200114_093314.jpg_thumb.png,"
[독재자의 당번병] 작가 남운의 대체역사 신작!
이번에는 고려로 간다!",http://www.joara.com/premium_new/book_intro.html?book_code=1420515
49,무림에서 온 몸치,험블리,판타지,미제공,미제공,200,20/05/20,완결,http://cf.joara.com/literature_file/20200608_0939359387.jpg_thumb.png,"
“잘 먹고 잘살아라! 이것들아!”

더러운 세상.
더 이상 미련은 없었다.

새로운 세상의 문을 열고 뛰어든 그의 눈앞에 나타난 것은 거대한 드래곤이었다.

“여행자여… 명심하라! 그리고 이 고통을 기억하라! 그대의 업이 나에게 닿았을 때 다시 나를 만나 이 고통을 영원히 느끼게 해 주리라!”
“이런! 악룡!”

한편, 렌시아 본사.

“팀장님! 큰일 났습니다! 잡혀 버렸답니다!”
“뭐? 뭐가 잡혀!”
“그게… 한국 게이트에 프롤로그용 화이트드래곤 있지 않습니까!”
“하아… 썅……. 미친 한국인들이 또…….”

중원의 몸치 제갈현.
그렇게 렌시아 세상에 발을 디뎠다.",http://www.joara.com/premium_new/book_intro.html?book_code=1454711
