title,author,genre,publisher,age,total,pub_date,complete,img_src,intro,ridibooks
미친개가 몽둥이를 물어버리면,재겸,판타지물,위즈덤하우스,전체 연령가,71,2020.05.13.,미완결,//img.ridicdn.net/cover/2877004087/xxlarge,"전쟁에서 이기고 돌아온 아드리안은 남부로 유배됐다. 
그녀를 앞장서 쫓아낸 것은 오빠와 황제였다. 
속국이 된 남부로 가서 황금향을 찾아오라나.
자고로 오빠 새끼 치고 여동생 인생에 도움 되는 놈 하나 없다더니 딱 그짝이었다. 

아드리안은 빠르게 자신의 왕국으로 돌아가겠다고 결심한다. 
이유는 단 하나다. 
오빠가 엿 먹었으면 하는 바람에서다.
그리고 남부로 간 아드리안은 속국의 왕자 셀레스트를 만나게 된다.

*

“당신이 하고 싶은 것은 무엇입니까?”
여자는 어느덧 이죽이던 걸 멈추고 그를 바라보고 있었다.
“정말로 듣고 싶어?
“예. 그리고 도와드릴 수 있다면 도와드리고 싶습니다.”
“그 대신 나는 당신을 도와야 하고?”
남자가 고개를 끄덕였다. 아드리안은 입꼬리를 들어 올렸다. 
“도와줄 수는 있지. 하지만 내가 너무 손해 보는 일인데.”
“…뭡니까.”
“현모양처.”
“…예?”
셀레스트는 자신이 뭔가 잘못 들은 줄 알았다.
“못 들었어? 현모양처 될 거라고.”
“…….”
내가 아는 현모양처와 같은 뜻 맞나. 셀레스트는 아드리안의 말이 장난인지 아닌지 분간이 가지 않아 눈을 희번덕거렸다. 
“장난치지 마십시오.”
“오빠 새끼 인생 대차게 말아버린 다음에 좋은 남자 만나서 현모양처 될 거야. 애는 열 명쯤 낳고, 남편 바가지도 북북 긁고 살다가, 말년에는 손주들 용돈 주는 재미로 사는 귀여운 할머니가 될 거라고.”
혈육의 인생을 말아버리는 현모양처가 가당키나 할까. 셀레스트는 보기 드물게 침묵했다.",https://ridibooks.com/books/2877003525
엘리트 공주님의 수석지침서,홍루루,판타지물,필연매니지먼트,전체 연령가,103,2020.03.11.,미완결,//img.ridicdn.net/cover/2259003572/xxlarge,"이대로 다시 발론 백작과 혼인한다면…… 또 그런 일을 당해야 해. 그건 절대로 싫었다.

“아버지. 저 유학 갈게요.”

제국에서 난다 긴다 하는 이들이 모두 모인 <카발라 아카데미>.
아카데미를 수석으로 졸업한다면 스스로 미래를 바꿀 수 있어!

그런데…….

동급생들이 생각보다 만만치 않다.


일러스트 By 보삭(@bota_mong)
타이틀디자인 By 타마(@fhxh0430)",https://ridibooks.com/books/2259002865
이제야 나를 그리워한다,연한,판타지물,델피뉴,전체 연령가,66,2020.04.10.,미완결,//img.ridicdn.net/cover/3885002201/xxlarge,"물의 능력을 지녔으나 힘이 부족하단 이유로 방치되어 온 줄라이.
끝내 목숨을 끊은 그녀는 1년 후의 세상에서 눈을 뜬다.
그것도 주변 모두에게 사랑을 듬뿍 받는 세브티나 제로스에 빙의한 채로.
하지만 줄라이의 몸은 의식만 없을 뿐 아직 살아 있었다.

놀랄 만한 일은 그것뿐만이 아니었다.

불의 후계자, 황태자 와이엇 크레이탄.
바람의 후계자, 마법사인 단테 오드라이언.
땅의 후계자, 상단의 주인인 클라젠 화이티온.
그녀를 소외시켰던 그들은 모두 줄라이 리브를 그리워하고 있었다.

이제 와서.

줄라이를 살리려는 세 후계자와
예전의 자신을 죽이고 새 삶을 살려는 세브티나.
그녀는 과연 계획에 성공하고 새 삶을 살 수 있을까?",https://ridibooks.com/books/3885001552
폭군과 여우,사슴묘묘,판타지물,뷰컴즈,전체 연령가,80,2020.04.17.,미완결,//img.ridicdn.net/cover/3049008631/xxlarge,"안녕하세요, 창작 에이전시 뷰컴즈입니다.
사슴묘묘 작가님의 <폭군과 여우>의 연재 주기가 5/14일자 연참 이벤트 종료일 이후로 월~금 5일 연재로 변경됩니다.
도서 이용에 참고 부탁드립니다.

------------------------------------

황궁 뒷산에 사는 여우는 매일매일 황제를 기다린다.
맛있는 포도와 닭다리를 가져다주는 황제 폐하를!

“나한테는 너밖에 없어, 에스더.”
“컁컁! (저도예요!)”

쓸쓸해 보이는 폐하를 위해 에스더는 신에게 빌었다.

‘폐하가 행복해졌으면 좋겠어요.’

그리고 에스더는 사람이 되었다……?

*** 

‘좋아하는 사람한테 뽀뽀를 할 줄 알아야 해!’

아니다.

‘그래야 인간다운 거랬어!’

에스더는 제대로 착각하고 있었다.

“그래서 자는 내게 몰래 입을 맞췄다?”

자신이 또 무언가를 실수한 모양이었다. 
카이사르가 분명 웃고는 있는데…… 게다가 무척 즐거워 보이기는 하는데……, 왜인지 이상했다.

야생동물로서의 본능이 위험하다고 경종을 울리고 있었다. 
에스더는 슬그머니 몸을 뒤로 뺐다.

“나 갈래요.”
“못 가.”
“…….”
“네가 먼저 나를 덮쳤잖아.”

카이사르의 눈빛이 평소와 달리 탐욕스럽게 빛났다. 

“이제 내게서 평생 못 벗어나는 거야, 에스더.”",https://ridibooks.com/books/3049007925
S급의 히든 퀘스트,아리탕,판타지물,동아,전체 연령가,112,2019.09.16.,완결,//img.ridicdn.net/cover/809022088/xxlarge,"[히든 퀘스트: 시스템 살해
클리어 실패 페널티: 회귀]

몬스터 출몰, 시스템 퀘스트가 나타나게 된 기이한 세상.
최강의 헌터로 활약하던 이세아는 안락한 임종을 앞두고
세상을 원래대로 되돌리라는 퀘스트를 받는다.

수없는 회귀 끝에 마침내 발견한 단서, 정이준.
재산을 떼어 주겠다고 꼬셔 봤다.
원하는 자리는 뭐든 다 주겠다고 꼬드겼다.
시스템만 없애면 평생 호의호식하게 해 준다고도 했다.
그러나 시스템 보스의 코앞에만 도착하면 들리는 소리!

“이세아, 속박!”

몇 번을 회귀해도 마지막은 이준의 배신, 다시 또 죽음.
대체 이 빌어먹을 놈이 바라는 게 뭐지?",https://ridibooks.com/books/809022088
"홈, 비터 홈",심윤서,현대물,가하,전체 연령가,64,2019.09.11.,완결,//img.ridicdn.net/cover/565026709/xxlarge,"※ 본 작품은 픽션이며 등장하는 인물, 단체, 지명 등은 실존하는 것과 일절 관계없습니다.


“나랑 잘래?
너의 처음이 나였으면 좋겠어.”

열아홉 살의 마지막 밤,
H읍의 발칙한 소녀 지강희가 물었다.

“내 처음은…… 너야.
그게 언제든.
그러니까 기다린다고, 내가.”

H읍의 순정한 소년 천연수.
십 대의 끝에서 대답했다.

서울이 아닌 곳에서 남은 삶을 저당 잡힐 수 없다.
더디 자라는 아이의 키를 재듯 하루하루 날짜를 지우다
스무 살의 첫날, 강희는 H읍을 탈출했다.
몸속의 수분이 H읍의 지하수가 아니라 염소 가득한 ‘아리수’이길 갈망하면서.
H읍을 떠나온 지 12년.
미세먼지와 매연에 찌든 차도녀는 문득문득 H읍의 머슴애가 그립다.

열아홉 살의 마지막 날로 연수의 세상은 둘로 나뉘어졌다.
강희가 있는 세상과 없는 세상.
저 푸른 초원 위에 그림 같은 집을 짓고 사랑하는 우리 ‘강희’와 한평생 살고 싶었다.
버스터미널에서 빈 깡통을 쥐여주고 강희가 서울로 떠나버린 지 12년.
송아지를 치료하다가도, 구제역 백신을 놓다가도 문득문득 강희가 보고 싶다.",https://ridibooks.com/books/565026709
해피엔딩은 없다,삼오,판타지물,필,전체 연령가,119,2020.02.10.,미완결,//img.ridicdn.net/cover/2093055325/xxlarge,"비앙카 모우닝과 블리스 윈스턴은 팔본 사교계의 세기의 커플이었다.
동시에 모두를 감쪽같이 속여 낸 쇼윈도 커플이기도 했다.
비앙카는 자신에게 완벽한 미래가 기다리고 있을 것이라 생각했다.
어느 날, 이상한 소문을 듣기 전까지는.

“영애의 약혼자이신, 블리스 윈스턴 공작 전하께서 다른 여자를 만나고 계신다는 소문이요.”

소문은 사실이었다.

비앙카 모우닝은 블리스 윈스턴을 사랑했다.
블리스 윈스턴은 비앙카 모우닝을 사랑하지 않았다.

비앙카에게는 자신의 체면을 살려 줄 좋은 선택이 필요했다.",https://ridibooks.com/books/2093030371
어느 날 공주가 되어버렸다,플루토스,판타지물,CL프로덕션,전체 연령가,219,2017.12.15.,완결,//img.ridicdn.net/cover/2057042206/xxlarge,"어느 날 눈을 떠보니 공주님이 되었다!

그런데 하필이면 친아버지인 황제의 손에 죽는
로맨스 소설 속 비운의 공주님이라니!

죽고 싶지 않다면 친부의 눈에 띄어서는 안 된다.
그런데,

“언제부터 내 성에 이런 버러지가 살았지?”

피도 눈물도 없는 냉혈한 황제 클로드!
그의 눈에 띄어버린 아타나시아는
과연 살아남을 수 있을까?

“나…… 어떡하지……?”",https://ridibooks.com/books/2057042206
후회 없게 해 드립니다,소하,판타지물,비포선셋,전체 연령가,49,2020.05.27.,미완결,//img.ridicdn.net/cover/3822001058/xxlarge,"19금 피폐 후회물에 빙의했다.

피폐를 조장하는 건 남주, 아일리우스. 통칭 리스.
재활용도 불가능한 개자식이라 욕하며 연재란을 닫았는데.

눈을 뜨니, 여주가 되어 있었다.
남주의 사랑을 얻지도 못하고 전쟁의 한 켠에서 스러지는
비극적인 운명의 여주 블레나 서머셋이.

“……저, 그만둡니다. 행복하세요!”

소설이 시작되는 날, 죽음의 운명을 피해 달아나지만.

“……늦어서, 미안. 정말, 정말 미안해.”
“리스?!”

가슴이 두근거리지만 않으면 된다고, 
설레지만 않으면 된다고 생각했는데.
이렇게 가슴이 아프면 어떻게 해야 하는 거지?",https://ridibooks.com/books/3822000994
내게 복종하세요,견우,판타지물,뷰컴즈,전체 연령가,141,2020.02.03.,미완결,//img.ridicdn.net/cover/3049008637/xxlarge,"안녕하세요, 출판에이전시 뷰컴즈입니다.

기존 업로드된 135화가 6월 1일자로 수정되었습니다.
기존 회차를 다운로드 받으셨던 독자님들께서는 삭제 후 다운로드 받으시면 정상 파일로 감상 가능하십니다.

이용에 불편을 드려 대단히 죄송합니다. 감사합니다.

------------------------------------

왕세자에게 일방적인 파혼을 당하고,
자숙 차 오른 여행길에서 자유를 만끽하던 그때.

[안녕.]

그것, 아니, 그를 깨워 버렸다.

[나는 나타니엘.]

그가 말했다.

[여기 사람들은 나를 ‘종말’이라 부르더구나.]

겨울의 왕 같은 아름다운 남자가, 권태롭고 오만하게 미소 지었다.

***

“나가게 해 줘요.”

나타니엘이 손을 뻗었다. 키리에가 그것을 뿌리쳤으나, 뼈가 도드라진 흰 손은 오히려 더 느리고 부드럽게, 키리에의 귀와 뺨 근처를 어루만졌다.

[그런 생각은 하지 않는 게 좋을걸. 묶여 지내고 싶지 않다면.]

대답 대신, 키리에의 이가 나타니엘의 손가락을 깨물었다.
그는 천천히 고개를 숙여, 키리에와 이마를 맞댔다. 코앞의 푸른 눈은 키리에의 보라색 눈동자가 불안에 흔들릴수록 더 황홀에 취하는 것 같았다.

[옷은 알아서 벗도록.]

나타니엘이 엉망이 된 자신의 소맷자락을 내려다보며 사납게 미소지었다.

[또 허튼짓하면 목줄을 채울 줄 알아.]",https://ridibooks.com/books/3049006830
