title,author,genre,publisher,age,total,pub_date,complete,img_src,intro,ridibooks
먹지 못했던 여사친들,바라기라기,현대판타지,KW북스,19세 이용가,295,2019.09.18.,완결,//img.ridicdn.net/cover/2057085691/xxlarge,"한번도 못해본 민현찬. 죽음 끝에 다시 20살로 돌아갔다.
30년 동안 살면서 먹지 못했던 여사친들. 이제 다 먹어버리겠다.

해당 글은 의식의 흐름대로 쓴 글입니다. 따라 하시면 안 됩니다.",https://ridibooks.com/books/2057085691
대물 스카우터,휴도,현대판타지,매드햇,19세 이용가,196,2019.04.08.,완결,//img.ridicdn.net/cover/2378005427/xxlarge,"신의 카드로 여심을 스카웃하다!

7cm 크기의 모쏠 최성민
신에게 욕을 한 바가지 퍼부었더니 
대물이 될 찬스를 얻었다?

대물과 이능 조합의 맞춤 공략이 시작된다!",https://ridibooks.com/books/2378005427
불장난,독거미sp,현대판타지,문피아,19세 이용가,949,2017.03.08.,완결,//img.ridicdn.net/cover/425014777/xxlarge,"외로운 옆집 유부녀가
[연예계] [19금] [수위 높음]",https://ridibooks.com/books/425014777
이 맛에 재벌한다.,카춘,현대판타지,문피아,19세 이용가,120,2019.04.29.,완결,//img.ridicdn.net/cover/425105948/xxlarge,"날 비웃던 녀석들,
이젠 나와 눈도 못 맞춘다.

[고수위][걸그룹][심심하면 떡][포인트]",https://ridibooks.com/books/425105948
하렘 어드벤쳐,아스라이,퓨전판타지,주은,19세 이용가,225,2019.12.09.,완결,//img.ridicdn.net/cover/3821003246/xxlarge,"현실을 저주하던 청년 신세린은 자기 인생을 저주하며 잠에 든다. 
잠에서 일어나니 그곳은 현실에서는 절대 존재할 리 없는 판타지 세상이었다!?
자기 목숨을 위협하는 괴물들로 가득한 개 같은 상황에서, 
세린은 자기와 마찬가지로 판타지 세상에 소환된 여자를 만나게 된다.
그녀와 함께 생존을 위해 노력하던 중,
여자를 몸종으로 만드는 것뿐만 아니라 몸과 마음마저 가질 수 있는 마법을 깨닫게 되는데……?
이로 인해 애니나 만화에서나 볼 수 있었던 하렘을 만들기로 한다!",https://ridibooks.com/books/3821003246
거침없이 싸라 : 진정한 정복자,써니미라클,현대판타지,문피아,19세 이용가,338,2019.12.24.,완결,//img.ridicdn.net/cover/425142689/xxlarge,"진정한, 정복의 깃발을 꽂다.

그런 게 아니에요. 일상물, 힐링물입니다.
일상에서 많이 하는 사람이 있을 수도 있는 거 아닙니까!!

일본의 AV, 미국의 HOLLYWOOD, 한국의 Girl-Group.
장르, 온/오프라인을 가리지 않는 거침없는 정복. 하지만 거칠지 않은, 따듯한 그만의 정복.",https://ridibooks.com/books/425142689
유부녀의 일탈,독거미sp,현대판타지,문피아,19세 이용가,217,2019.04.10.,완결,//img.ridicdn.net/cover/425103509/xxlarge,유부녀의 일탈. 남편이 출장을 갔다.,https://ridibooks.com/books/425103509
"오빠, 나랑할래?",독거미sp,현대판타지,문피아,19세 이용가,359,2018.02.20.,완결,//img.ridicdn.net/cover/425064788/xxlarge,"오빠, 나랑할래?
아아잉...해줘잉...히잉…",https://ridibooks.com/books/425064788
마성의 손길,버푸,현대판타지,휘슬북,19세 이용가,150,2019.11.25.,완결,//img.ridicdn.net/cover/102081169/xxlarge,"계속되는 취업 실패로 괴로워하던 주인공에게 [마성의 손길]이라는 특수능력이 생기게 된다.
여성들을 흥분시킬 수 있는 능력과 치유 능력을 가지고 ‘여성전용 마사지샵’에 취업하게 되고,
이 능력을 이용해서 많은 미인들의 마음을 얻고 인생이 달라진다.",https://ridibooks.com/books/102081169
고인물에서 유일신까지,l화랑l,퓨전판타지,휘슬북,19세 이용가,296,2020.04.09.,미완결,//img.ridicdn.net/cover/102092316/xxlarge,"긴 세월을 지나 뉴비는 고인물이 되었고, 이제 더 높은 곳을 향해 나아간다. 신이 없는 세계. 그 세상의 신이 되기 위해.",https://ridibooks.com/books/102089624
던전에서 성자性者가 하는 일,CurtainCall,퓨전판타지,프로무림,19세 이용가,1382,2018.09.10.,미완결,//img.ridicdn.net/cover/1007034790/xxlarge,"신작 성인 게임을 플레이했더니 게임 속 세계와 똑같은 세계에 차원 이동했다.
그 게임 속 세계란 곳은 무려 섹스로 레벨 업을 하는 세계.
성인 게임은 수도 없이 섭렵했지만 현실은 동정인 구원은 게임 시작 시에 기본으로 주어지는 직업 성자(性者) 하나만을 믿고 하렘을 꿈꾼다.

[게임 시스템][차원 이동][던전 탐험][하렘]",https://ridibooks.com/books/1007019431
무협지 엑스트라가 되다,명진무키,무협소설,휘슬북,19세 이용가,592,2020.01.20.,미완결,//img.ridicdn.net/cover/102092313/xxlarge,"자고 일어나니 자신이 쓴 무협 소설 속의 엑스트라로 빙의하여 
주인공의 기연을 뺏어서 무협 라이프를 즐기려 하는 주인공의 이야기.",https://ridibooks.com/books/102083878
나 혼자만 먼치킨,절세초인,퓨전판타지,프로무림,19세 이용가,150,2019.02.20.,완결,//img.ridicdn.net/cover/1007025355/xxlarge,"선사시대부터 수련해 온 남자, 최강의 먼치킨이 되다.",https://ridibooks.com/books/1007025355
"야왕, 환생하다!",독거미sp,현대판타지,문피아,19세 이용가,133,2018.11.30.,완결,//img.ridicdn.net/cover/425093188/xxlarge,"외로운 여자들이 있다.
그리고 난 그 외로운 여자들을 찾아간다.
나와 섹스하며 행복을 찾아가는 여자들.

[19금][야설]",https://ridibooks.com/books/425093188
적룡 둥지의 수호자,태서령,퓨전판타지,휘슬북,19세 이용가,131,2019.10.17.,완결,//img.ridicdn.net/cover/102080478/xxlarge,"흔히 드래곤레어를 공격하는 이들의 입장이 아닌, 그곳을 터전으로 삼아 살아가고 있는 이들의 관점에서 바라본 생존기.",https://ridibooks.com/books/102080478
마이스터 - Prophet,플라우드,현대판타지,휘슬북,19세 이용가,913,2020.01.30.,미완결,//img.ridicdn.net/cover/102092063/xxlarge,"가상현실 성인게임을 전문으로 스트리밍 하던 한지우는 우연히 한 후원자가 보낸 쪽지를 받게 된다.

한지우는 그 쪽지의 링크를 클릭한 후 정신을 잃고, 다시 깨어나보니 게임에서와 같은 시스템 창을 얻는다. 
이후 시스템 창을 이용해 그저 하루하루 쾌락에 빠진 삶을 즐기던 와중 우연히 한 뉴스를 보게 된다.

""생존과 야생?""

목표가 없이 지내는 것에 무료함을 느끼려던 찰나 보게 된 생존과 야생 모집 뉴스.
본능적으로 그것에 끌리게 되고 작은 삶의 목표가 되어 정신없이 빠져들게 된다.
그리고 30인의 후보 중 1인으로 생존과 야생에 참여한 한지우.
그곳에서 알게 된 충격적인 사실들과 앞으로 닥쳐올 미래와 맞닥뜨린다.",https://ridibooks.com/books/102084946
특수지원중대 알베르트 소위,덴티스티,정통판타지,REWIND,19세 이용가,100,2019.05.14.,완결,//img.ridicdn.net/cover/2008015054/xxlarge,"여성이 주축인 왕국군에 어렵사리 들어간 알베르트. 
하지만 그 보직은 군생활을 하며 누적된 여성 병사들의 욕구를 풀어주는 것. 
근속연수도 바닥을 치는 직장생활이 시작됐다.",https://ridibooks.com/books/2008015054
귀두대도,달호령,현대판타지,문피아,19세 이용가,122,2018.06.12.,완결,//img.ridicdn.net/cover/425074898/xxlarge,"기대하라 세상아, 내 안의 큰 칼을 꺼내 휘둘러주마.",https://ridibooks.com/books/425074898
완전판 | 황홀의 제국,셀시오,현대판타지,NEW EPISODE,19세 이용가,112,2016.06.16.,완결,//img.ridicdn.net/cover/2008007506/xxlarge,"원나잇으로 시작되었지만 순수한 사랑을 꿈꾸는 인연이 있다. 
첫경험으로 시작되었지만 완벽한 소유를 노리는 욕망이 있다. 
이지적으로 시작되었지만 뜨거운 공감을 원하는 감정이 있다.

오사카에서 공부하던 한국인 유학생 한태민에게 
어느날 갑자기 찾아 온 세가지 색깔의 사랑.
그가 세 명의 일본 여성, 
카에데, 하루나, 노조미를 만나면서 겪게 되는 
사랑의 모험, 그리고 성장의 이야기",https://ridibooks.com/books/2008007506
기자(欺者)-라이어(LIAR),어쩌느냐,현대판타지,휘슬북,19세 이용가,466,2020.01.23.,미완결,//img.ridicdn.net/cover/102092317/xxlarge,"기록하는 사람이어야 할 그들이 언제부터인가 사람들을 속이기 시작했다…….
모래알만한 사실만을 내세워 바윗덩이처럼 거짓으로 부풀리고 산과 같은 진실을 개똥으로 만들어 길가에 아무렇지 않게 버려지게 한다.
이제 그들은 기자(記者)가 아니라 기자(欺者)……. 속이는 자들이다
아무것도 믿지 마라. 그들은 단 한 줄의 진실도 기록하지 않으니.",https://ridibooks.com/books/102084500
인형들,레오프릭,퓨전판타지,휘슬북,19세 이용가,232,2019.06.24.,완결,//img.ridicdn.net/cover/102076574/xxlarge,"제작자의 자살로 떠맡게 된 리얼돌.
모두가 잠든 밤, 그들이 살아난다.
[고수위] [하렘] [에로틱 스릴러]",https://ridibooks.com/books/102076574
러스트(Lust),운달,정통판타지,휘슬북,19세 이용가,197,2020.03.23.,완결,//img.ridicdn.net/cover/102089076/xxlarge,"각성하지 못한 채 무능력자로서 지구의 멸망을 지켜봤다.
그렇게 죽음을 맞이하고 다시 눈을 뜬 곳은 또 다른 차원, 마계.
지구를 멸망시킨 공허가 이번에는 마계를 향해 손을 뻗고 있었다.
더 이상 무능력하게 지켜보지 않겠다.
이성과의 섹스를 통해 끝없이 강해지는 러스트의 행보가 시작된다.",https://ridibooks.com/books/102089076
수컷의 품격,쿠마짱,현대판타지,휘슬북,19세 이용가,255,2019.06.24.,완결,//img.ridicdn.net/cover/102076810/xxlarge,"상위 1% 호스트 김두환! 

호스트계의 전설이 된 그의 이야기!",https://ridibooks.com/books/102076810
대물천하,하영후,현대판타지,동아,19세 이용가,125,2016.07.15.,완결,//img.ridicdn.net/cover/809003438/xxlarge,"돈 없고 백 없고 마누라에게도 기를 못 펴는 국민약골.
그런 변강수에게 기적이 찾아왔다.

[위대한 사랑의 여신이 내린 특명에 따라 당신을 사랑의 전사로 조련하겠습니다.]

여신의 미션을 해결하여 신체와 남자의 무기를 강화하고 세상 앞에 당당해져라!

세상을 지배하는 건 남자. 그 남자를 지배하는건 여자.

그 여자들을 지배하는 건 바로 나! 변강수다!


대물(大物) 하나로 호쾌한 남생(男生)역전이 시작된다!",https://ridibooks.com/books/809003438
트레이너,지현철,현대판타지,현나라,19세 이용가,1033,2018.02.05.,미완결,//img.ridicdn.net/cover/1823008335/xxlarge,"어플] [회사] [일상] 집에 썩혀두던 공기계를 다시 사용하기 위해 킨 순간 부터 많은 것이 바뀌었다. 

*

연재 사이트에서 큰 반응을 받고 있는 도서로,
오랫동안 연재를 하며 두터운 팬층을 모은 인기 소설.
자연스러운 줄거리와 성적인 요소가 맛깔나게 조합되어 독자분들의 눈을 즐겁게 할 지어니, 강력 추천작!",https://ridibooks.com/books/1823002054
더 폰 : 사기꾼들의 전성시대,어쩌느냐,현대판타지,휘슬북,19세 이용가,300,2020.02.13.,완결,//img.ridicdn.net/cover/102087860/xxlarge,"절망의 끝에서 찾아 들어간 공중전화.
그곳에서 특별한 능력을 얻은 주인공.
과거와는 전혀 다른 삶을 살아가지만, 그 능력에는 대가가 따르는데…",https://ridibooks.com/books/102087860
19금 게임의 주인공이 되어버렸어,웅작,현대판타지,문피아,19세 이용가,247,2017.10.18.,완결,//img.ridicdn.net/cover/425031528/xxlarge,"[코믹][연애][섹시][미소녀][판타지]
36살의 게임 회사 일러스트레이터 육성기.
맥주 사들고 퇴근하다가 억울하게 사망?!
눈을 떠보니 내가 만든 야겜의 주인공이 되었다.
다 꼬셔 주겠어.
세상의 모든 여자여 내 것이 되어라!",https://ridibooks.com/books/425031528
발키리 마스터 X-RATE,알파센타,현대판타지,문피아,19세 이용가,290,2017.11.29.,미완결,//img.ridicdn.net/cover/425141398/xxlarge,"흑과 백, 선과 악 , 순애와 능욕 

오로지 당신에게만 사랑을 갈구하는 전장의 여신들이 주어진다면 당신은 무엇을 하시겠습니까? 

[하렘][에로][러브코미디][레이드?][영지물?]",https://ridibooks.com/books/425056657
섹스 없인 살 수 없어,협행마,현대판타지,야맨스,19세 이용가,151,2018.07.30.,완결,//img.ridicdn.net/cover/1472001428/xxlarge,"백수 생활 5년 째,
무미건조한 일상 속에 날아온 수상한 문자.
그것을 터치한 순간,
나는 섹스 없인 살 수 없는 남자가 되었다!

인류의 정자를 수호하라!
흥분하라!
본능에 충실하라!
패배하면 고자가 되리니....",https://ridibooks.com/books/1472001428
비밀 카페,위시레인,현대판타지,현나라,19세 이용가,275,2018.03.27.,미완결,//img.ridicdn.net/cover/1823006266/xxlarge,"비밀 카페에 멋모르고 찾아간 진우와 현아.
그리고 그런 둘이 맞닥뜨린, 전혀 예상치 못한 카페의 본질.
선택과 사랑 속에서 갈등하는 이야기.",https://ridibooks.com/books/1823003549
재벌가 대물사위,호만,현대판타지,문피아,19세 이용가,582,2019.01.03.,미완결,//img.ridicdn.net/cover/425168361/xxlarge,"내가 가진 것은 내 것이 아니었다. 
톱스타로 다시 살아 돌아온 이상, 극한의 19금 복수를 해주마.

겁나 어리버리 속살 복수극!",https://ridibooks.com/books/425096197
"색황, 귀환하여 헌터가 되다.",이하상동,현대판타지,문피아,19세 이용가,101,2019.04.29.,완결,//img.ridicdn.net/cover/425105847/xxlarge,"[사이다 지향]

무림에서 귀환했다.
그런데 세상이 조금 이상하다.

""저 괴물은 대체 뭐지?""

괴물이 판치는 혼란스러운 세상 속
'역동자공(逆童子功)'을 익혀 돌아온 주인공이 평정한다.",https://ridibooks.com/books/425105847
초대남 양두기,호만,현대판타지,이젠북,19세 이용가,175,2019.02.13.,완결,//img.ridicdn.net/cover/875107128/xxlarge,"내 그것은 완벽했다.
누구든지 처음 보면 자지러졌다.
문제는 하드웨어만 최상품, 소프트웨어가 말썽이다.

그런 나에게 조찌(?)가 찾아왔다.
그 순간, 내 인생은 180도 바뀌었다.

-양두기 자서전 <나는 초대남이었다> 내용 중 발췌-",https://ridibooks.com/books/875107128
내가 바로 연예계 최강남자지,웅작,현대판타지,문피아,19세 이용가,288,2018.06.14.,완결,//img.ridicdn.net/cover/425075124/xxlarge,어느 날 육교위에서 강매당한 비누로 씻고 나와 보니,https://ridibooks.com/books/425075124
19금 교육법,Nallarii,현대판타지,레드피플,19세 이용가,120,2018.01.26.,완결,//img.ridicdn.net/cover/1483011388/xxlarge,"세상에서 가장 야릇한 교육법~!
“나는 학생이고, 너는 선생이야!!!”


첫 자위 상대는 30대 초반의 매끈한 몸매의 소유자였던 영어쌤. 그러나 상상으로만 끝날 줄 알았던 자위의 상대가 눈 앞에 다시 나타났다. 더 좋은 건 그녀가 학교 쌤이 아니라 재수학원의 쌤이라는 것!
브라질 유학생인 이웃집 누나를 통해 배웠던 오입의 정석과 퀸카와 사귀면서 각성한 현란한 스킬들을 쌤에게 보여줄 차례다.
하지만, 쌤의 전남편과의 신경전과 육탄돌격까지 서슴지 않는 전 여친들까지!
쌤과의 화끈한 교육을 위해서라면 무엇인들 못하리!!!",https://ridibooks.com/books/1483011388
신이 내게 이상한 놈을 보냈다,카춘,현대판타지,KW북스,19세 이용가,150,2019.11.04.,완결,//img.ridicdn.net/cover/2057091809/xxlarge,"이름. 정태민
나이. 35세
직업. 백수


이혼 당하고 웹소설 작가가 되겠다며
고시원 생활을 전전하던 정태민의 앞에
귀신도 아니고 사람도 아닌 이상한 놈이 나타난다!
자칭 신이 보낸 사자라고 하는 녀석이.

'신이 내게 이상한 놈을 보냈다.말은 저질스럽기 그지 없지만...'


왠지 이놈을 믿으면 돈이든 뭐든 다 얻을 수 있을 것 같다! 


[고수위][걸그룹][포인트]",https://ridibooks.com/books/2057091809
하이퍼 서퍼 벤젠스,유성체,정통판타지,휘슬북,19세 이용가,211,2018.07.09.,완결,//img.ridicdn.net/cover/102061926/xxlarge,난봉꾼의 명랑 욕망 판타지 그리고 모험활극.,https://ridibooks.com/books/102061926
종의 기원,화야란,퓨전판타지,휘슬북,19세 이용가,300,2017.11.02.,완결,//img.ridicdn.net/cover/102032726/xxlarge,"잠깐 정신을 잃었다. 그런데 수첩에 절반은 섹스, 절반은 미래에 대한 내용들이 있다. 어라? 이거 내가 쓴 것 같은데?",https://ridibooks.com/books/102032726
잠룡전기(潛龍傳奇),임영기,무협소설,도서출판 청어람,19세 이용가,101,2019.03.07.,완결,//img.ridicdn.net/cover/875108338/xxlarge,"무림 영웅이기보다 평범한 범부이기를 원했던 단우옥상.
그러나 꿈같은 세월도 잠시.
영문 모를 습격으로 사랑하는 이들의 죽음을 목도하게 되고……. 

실마리는 시신에 남겨진 참혹한 검흔뿐.
아내와 딸을 죽인 이는 누구인가.
죽음의 진실을 찾기 위한 일검진청랑의 여정이 시작된다.",https://ridibooks.com/books/875108338
대물남 오천국,선들,현대판타지,문피아,19세 이용가,165,2018.11.12.,완결,//img.ridicdn.net/cover/425091691/xxlarge,"대물남이 된 오천국의 미녀 정복기
[수위 높음]",https://ridibooks.com/books/425091691
마인예속,s2sword,현대판타지,현나라,19세 이용가,307,2018.03.13.,미완결,//img.ridicdn.net/cover/1823006245/xxlarge,"많은 남자 독자들을 흥분시켰던 성인 남성향 판타지 소설.
그 판타지 소설이 오랫동안의 잠수를 깨고 이북으로 출간되었다!
단순 성인 도서라고 치부하기에는 대중 있는 개그 코드와,
흥미를 얻게 만드는 탄탄한 스토리, 그리고 세계관.
아직도 많은 이들이 바라는 성인 계열의 유명 도서. <마인예속>

***

중간 규모의 양아치 무리들로 인해 어머니를 잃어버린 소년.
자신이 가진 특이한 능력, '강운'을 이용해 무리에게 복수를 하고 조직의 우두머리로 거듭난다.
하지만 복수는 복수를 낳을 뿐, 
1년 채 되지 않아 목숨이 위험한 상황에 도래한 그때
극상의 백인 미녀, 베르치카가 나타난다.",https://ridibooks.com/books/1823002524
이세계 최면 유희,우엉,퓨전판타지,레드피플,19세 이용가,224,2018.05.31.,완결,//img.ridicdn.net/cover/1483014932/xxlarge,"조교 매니아의 바이블!
오감 만족 하렘 만들기 대작전~!!
음탕한 이세계 속 섹스 라이프가 시작된다!!!


어둠의 에로 게임 매니아 강민우, 그가 마계에 소환 당했다.!!!
신급 아티팩트가 되어버린 LED 경광봉을 휘두르며 그의 욕망은 폭발하게 된다.
최초의 여마왕도, 뱀파이어 퀸도, 전대 영웅의 동료였던 수인도 그의 섹노예가 되어버렸다.
영웅을 타도한다는 미명하에 이세계를 종횡무진하며 그만의 하렘을 구축해 간다.
“레드 썬! 당신은 이제부터 나의 노예입니다.”",https://ridibooks.com/books/1483014932
여초 삼국지,정경,퓨전판타지,알에스미디어,19세 이용가,110,2019.03.06.,완결,//img.ridicdn.net/cover/961024113/xxlarge,"삼국지의 세계를 구현한
가상현실 게임 진연희대전.

장수들과 군주들이 성전환되어
온갖 미녀들이 넘쳐나는
성·인·용·게·임 ♡

미녀 장수들과 책사들을 휘어잡으며
중국 대륙을 일통하는 게 게임의 목적!
휘하의 장수들이 모두 미녀라지만……
적 진영도 미녀뿐인데 어떻게 공략하면 좋을까.

플레이어 진유현이 뛰어든 이 게임,
게임오버인가, 하렘 엔딩인가?",https://ridibooks.com/books/961024113
전생 라이프,청사초롱,현대판타지,히어로북스,19세 이용가,190,2018.09.11.,완결,//img.ridicdn.net/cover/945046438/xxlarge,"93세 생일을 맞이한 김남천은
화장실에서 넘어져 허무하게 인생을 마감하고 만다.

정신을 차렸을 때, 그는 18살로 돌아가 있었는데…….
제2차 세계대전의 한복판, 그 혼란의 소용돌이 속에서
남천의 인생이 새로이 시작된다.",https://ridibooks.com/books/945046438
페로몬맨,아르날도,현대판타지,문피아,19세 이용가,129,2018.02.20.,완결,//img.ridicdn.net/cover/425064944/xxlarge,슈퍼 페로몬의 힘으로 영화감독의 꿈과 여자 1000명이라는 일생일대의 대업에 도전하던 중 우연히 과거로 회귀해 영화감독에서 탑스타로 전격 진로를 변경한다!,https://ridibooks.com/books/425064944
섹신!,JJ진JJ,현대판타지,레드피플,19세 이용가,98,2018.10.26.,완결,//img.ridicdn.net/cover/1483015613/xxlarge,"키워드대로만 하면 저 여자가 내 것이 된다고?!
완벽한 대물, 섹스 아이템과의 완벽조합!

“지랄 같은 인생 불쌍하니까, 한번만이라도 좋게 바꿔주면 안 되겠냐?”

크기, 굵기, 길이 완벽한 대물이지만 삼십 인생 솔로로 지내온 백수 ‘육봉왕’. 어느 날 그의 눈에 여자의 호감을 올릴 수 있는 키워드가 보이게 된다!
섹스가이드 같은 레벨업 시스템과 아이템으로 아줌마, 미혼모, 여대생, 연예인 온갖 여자들을 섭렵한 육봉왕은 남자의 로망 매혹적인 하렘의 길을 걷게 되는데…?!
넘쳐나는 여자들! 흐르는 욕망! 유쾌한 섹스라이프를 위한 육봉왕의 고군부투가 시작된다!",https://ridibooks.com/books/1483015613
난 대물이다,JJ진JJ,현대판타지,레드피플,19세 이용가,120,2018.03.28.,완결,//img.ridicdn.net/cover/1483012151/xxlarge,"백수?! 하렘?! 갑질?!
남자들의 로망이 이루어집니다!!
돈 많은 한량의 유쾌 상쾌 통쾌 섹스 라이프~!!

대물의 조건은 무엇인가? 굵기? 길이? 지속력? 
될성부른 대물은 포경 전부터 알아본다고 하던가. 어렸을때부터 남다른 크기를 자랑하는 자주왕. 포경 수술 후 후유증으로 세상 누구보다 더 거대해졌다.
여알바, 메이드, 마담에 이어 친구 와이프까지??!!! 대물을 사랑한 그녀들의 육탄공세에 그는 매일 같이 뜨거운 밤을 보낸다.
남는 게 시간이고, 넘쳐나는 게 돈뿐인 자주왕의 백수 생활이 시작된다.",https://ridibooks.com/books/1483012151
덮쳐놓고 레벨업,정경,현대판타지,야맨스,19세 이용가,117,2016.09.20.,완결,//img.ridicdn.net/cover/1472000382/xxlarge,"[헌터 이태경 님이 특수 클래스 ‘사도’를 획득하셨습니다.]

랜덤 박스에서 튀어나온 대박!
나는 이제 일반인을 헌터로 각성시킬 수 있다!",https://ridibooks.com/books/1472000382
그리스의 성신 군주,설차,퓨전판타지,휘슬북,19세 이용가,192,2018.11.05.,완결,//img.ridicdn.net/cover/102067270/xxlarge,"그리스 로마 신화. 신들이 지배하던 세계.

여신들과 함께 하계를 다스리던 인간 군주의 이야기.",https://ridibooks.com/books/102067270
침대 위의 판타지스타,손글씨,현대판타지,이젠북,19세 이용가,152,2019.04.18.,완결,//img.ridicdn.net/cover/875110813/xxlarge,"침대 위의 판타지스타가 되고 싶다!
떨어지는 유성에 소원을 빌었고,
영혼의 파트너가 찾아왔다",https://ridibooks.com/books/875110813
말하는 대로!,손가락부러짐,퓨전판타지,휘슬북,19세 이용가,147,2018.01.09.,완결,//img.ridicdn.net/cover/102048855/xxlarge,"환생을 했는데, 말을 할 수가 없다.
 그런데 내 눈에 사람들의 몸속에 숨겨진 자음과 모음이 보인다.
 그 자음과 모음을 이용하여 단어를 조합하면 현실로 이루어진다니?",https://ridibooks.com/books/102048855
황제처럼 살아볼란다.,카춘,현대판타지,문피아,19세 이용가,144,2018.12.14.,완결,//img.ridicdn.net/cover/425093833/xxlarge,"아내의 배신, 아니, 계획된 음모. 돈, 명예, 친구, 모든 것을 잃었다. 
그래서 난 죽기로 결심했다. 
죽기로 결심한 날, 눈을 떠보니. 택배박스가 덩그러니 놓여있다. 
별 생각없이 박스를 뜯었고, 그날 이후 내 인생은 180도 달라졌다. 
이제 아내 같은 년은 생각도 나지 않는다.
[고수위][심심하면 떡][맘 먹으면 바로 떡][호감 포인트]",https://ridibooks.com/books/425093833
내가 영웅이 되기까지의 이야기를 하겠다.,부내주하,퓨전판타지,주은,19세 이용가,180,2020.01.27.,완결,//img.ridicdn.net/cover/3821003415/xxlarge,"[마계와 현대의 세계를 초월한 전쟁. 제 2차 아인대전 발발 2년]
'내가 눈을 뜬 곳은 병실이었다. 기억상실. 
게다가 팔다리가 잘려 나가 소실된 상태였다.
그때 내 친누나임을 밝힌 여자가 찾아오는데.......
내가 누구라고?'",https://ridibooks.com/books/3821003415
어서 와 처음이지?,호만,현대판타지,레드피플,19세 이용가,120,2018.02.23.,완결,//img.ridicdn.net/cover/1483011464/xxlarge,"상상 속에서만 존재하는 여인과 섹스를 할 수 있다면?
가장 야릇한, 가장 파격적인 동호회에 여러분을 초대합니다.


만년 백수 성인작가 용만, 새롭게 이사온 곳에서 만나게 된 대한으로 인해 인생이 바뀌게 된다. 대한에게서 동호회를 소개받은 용만.
그런데 이 동호회 왠지 이상하다? 비밀스러운 책이 용만에게도 공개되고, 용만은 그 책에 자신이 생각한 좀비 세계 스토리를 적는다. 유일한 치료제는 바로 용만의 정액~!!!
하지만, 이게 과연 현실인가 아니면 상상 속의 망상에 불과한가??
마치 성인소설의 주인공이 된 것처럼 용만은 자신의 욕망을 즐기기 시작한다. 
“어서와, 이런 동호회는 처음이지?”",https://ridibooks.com/books/1483011464
이상한 소설 속 로빈,센소리올,정통판타지,휘슬북,19세 이용가,303,2020.02.10.,완결,//img.ridicdn.net/cover/102086689/xxlarge,"원작 주인공이 궁중암투, 레이드 액션활극 찍을 때 혼자 구석에서 영지 심시티 하고 싶어 하는 이야기.

인생은 참 내 생각처럼 흘러가지 않는 거 같아.
내가 말이야, 원래 이런 놈이 아니거든?
삼국지를 읽을 때도 유비나 조조에게는 혀를 끌끌 차고, 유언이나 유표에게는 제대로 꿀 빨았다고 엄지를 치켜드는 녀석이었단 말이야.
하… 그런데 내가 어쩌다가…

이게 다 봉구 놈 때문이야.
신봉구 개객끼!!!",https://ridibooks.com/books/102086689
도화만리,파운틴,무협소설,휘슬북,19세 이용가,528,2017.01.30.,완결,//img.ridicdn.net/cover/102011148/xxlarge,"희망이라고는 보이지 않는 대한민국 청년 양기수.
잠을 자고 일어났더니 중원 무림에서 깨어난다.
불굴의 의지로 자신의 정체성을 찾고, 시련을 이기며 성장하는 이야기",https://ridibooks.com/books/102011148
색공,블루선데이,현대판타지,에피루스,19세 이용가,54,2018.05.29.,완결,//img.ridicdn.net/cover/945043642/xxlarge,"밤이 되면 빛나는, 고급 콜걸의 세계.
그녀들을 데리고 돈을 버는 회사.
그리고 그곳에 출입하는 상류층 사내들.

그들의 음탕한 사생활을 낱낱이 파헤치다!",https://ridibooks.com/books/945043642
고결한 영혼,제울,퓨전판타지,현나라,19세 이용가,262,2018.03.19.,완결,//img.ridicdn.net/cover/1823003211/xxlarge,"사후 알려지지 않은 신과의 계약에 따라 판타지 세상에 환생하게 된다.
게임을 기반으로 만들어진 세계에서 계약자들은 두 번째 삶을 살게 된다.
“클리어 하는 게 목적이 아니야. 나는 사람답게 살고 싶어.”",https://ridibooks.com/books/1823003211
야설가와 대마왕,수라백,현대판타지,문피아,19세 이용가,237,2017.03.08.,완결,//img.ridicdn.net/cover/425014971/xxlarge,"***[19세미만구독불가]***

글피아의 19금 소설가 필검호(김강호)의 열혈독자, 대마왕 우르고스! 그의 잦은 연중에 결국 직접 나서기로 결정했다.
""너에게 매혹의 권능을 주겠다. 단 절대로 연중 금지!""
영혼을 탈탈 털어가겠다는 것도 아니고, 대마왕이 정한 조건은 절대적인 연중 금지! 오직 이것 하나였다.

오크보다 못생긴 모태솔로 김강호. 이런 녀석이 19금 소설이라니, 웃긴 놈! 하지만 더는 실패만 하는 상상연애는 그만! 그에게 매혹의 권능이 생겼다. 
달려라, 오크야!
너도 여자를 꼬실 수 있단다! 너도 연애를 할 수 있어! 너도 여자를 만날 수 있다고!

본격! 오크가 여자 만나는 이야기!",https://ridibooks.com/books/425014971
모르도 온라인,나비계곡,퓨전판타지,휘슬북,19세 이용가,238,2017.06.14.,완결,//img.ridicdn.net/cover/102019388/xxlarge,초능력 전쟁으로 멸망한 지구에서 유일하게 살아남은 하윤. 외로움을 견디지 못하고 자살한 그가 눈을 뜬 곳은 과거에 유명했던 게임 '모르도 온라인' 속이었다.,https://ridibooks.com/books/102019388
