,title,author,genre,publisher,age,total,pub_date,complete,img_src,intro,joara
88,영웅전의 주인공이 되었다 [연재],서경,무협,미제공,미제공,175,20/06/03,미완결,http://cf.joara.com/literature_file/20200602_1011582081.jpg_thumb.png,"
편의점 알바생,
쇠수저도 못 물고 태어난 흙수저 신세.

그런 내가 무협드라마 <영웅전>의 인물이 되었다. 단, 쩌리 조연이라는 게 문제지만.
무엇보다 가장 큰 문제는… 내가 죽는 장면으로 들어왔다는 것!

""젠장, 왜 하필 여기야?!""

새로운 인생의 1막.
주인공으로의 도약은 그렇게 시작되었다.",http://www.joara.com/premium_new/book_intro.html?book_code=1458618
89,마도협객 [연재],정건,무협,미제공,미제공,180,20/06/10,미완결,http://cf.joara.com/literature_file/20200609_1327493061.jpg_thumb.png,"
정체를 알 수 없는 적들에 의해 부모를 잃은 초량.
그는 우연히 길을 지나던 원양자에 의해 목숨을 구한다.

원양자의 손에 이끌려 무당파로 오게 된 그는
그곳에서 쌍둥이 형제와 함께 힘을 기른다.

그의 목표는 단 하나, 부모의 복수를 하는 것!
과연 그는 성공할 수 있을까?

천방지축 초량의 무림 입성기!",http://www.joara.com/premium_new/book_intro.html?book_code=1460383
90,몰락 가문 마공서고,크레도,퓨전,미제공,미제공,138,20/06/17,미완결,http://cf.joara.com/literature_file/20200612_1622327834.jpg_thumb.png,"
선문검가.
한때 대한민국에서 찬란하게 빛나던 명문가.
그러나 이제는 처참하게 몰락해 버린 가문.

그러한 선문검가의 후계자 이선우.

35개 명문가의 말석에서
언제 쫒겨날지 알 수 없는 절망과 좌절의 나날 속에서……

'마공서고.'

그것이 나타났다.",http://www.joara.com/premium_new/book_intro.html?book_code=1461057
91,후작가의 망령재림,Lab.No9,판타지,미제공,미제공,192,20/06/17,미완결,http://cf.joara.com/literature_file/20200617_0934193296.jpg_thumb.png,"
제국을 멸하고자 죽음에서 돌아왔다.
그런데 너무 늦게 돌아온 모양이다.
",http://www.joara.com/premium_new/book_intro.html?book_code=1462356
92,헌터의 차원 농장,흑거북,판타지,미제공,미제공,190,19/12/21,미완결,http://cf.joara.com/literature_file/20200611_1136166617.jpg_thumb.png,"
쓸모없던 모바일 게임 같은 능력을 플레이해온 지 1년.

드디어 나만의 농장이 생겼다.",http://www.joara.com/premium_new/book_intro.html?book_code=1415221
93,회귀자 사용설명서,흙수저,판타지,미제공,미제공,1005,17/06/09,미완결,http://cf.joara.com/literature_file/20200108_105926.png_thumb.png,"
어느 날, 이세계로 소환되었다.
짐승들이 쏟아지고, 믿을 수 없는 위기가 닥쳐오나.
가지고 있는 재능은 밑바닥.

[플레이어의 재능 수치는 최하입니다.]
[거의 모든 수치가 절망적입니다.]

선택받은 용사든, 재능 있는 마법사들.
시간을 역행한 회귀자든.
모든 것을 이용해야 한다.

살아남기 위해.

회귀자 사용설명서

""쓰레기면 뭐 어떻습니까. 살아남기 위해서 뭔 짓인들 못 하겠어요?""",http://www.joara.com/premium_new/book_intro.html?book_code=1203701
94,경애하는 수령동지,괄목상대,판타지,미제공,미제공,326,19/08/26,미완결,http://cf.joara.com/literature_file/20190826_111607.png_thumb.png,"
- '역사상 모든 독재자들은 자기만은 잘 대비해서 전철을 밟지않을 것으로 생각한다.그러나 결국은 전철을 밟거나 역사의 가혹한 심판을 받는다'.

정말? 내가 틀렸다는 걸 증명해주지!

한국개발연구원의 연구원 이정환, 어느 날 자신 앞으로 온 수상한 이메일을 열고 환생하게 된다.

그런데 그 장소가...... 무림도 아니고 이세계도 아니고, 왜 하필 북한이냐고!
",http://www.joara.com/premium_new/book_intro.html?book_code=1392165
95,대본의 목소리가 들려!,시하,판타지,미제공,미제공,132,20/03/02,미완결,http://cf.joara.com/literature_file/20200302_104134.jpg_thumb.png,"
오로지, 나만이 대본의 목소리를 들을 수 있다.",http://www.joara.com/premium_new/book_intro.html?book_code=1432125
96,일신상의 이유로 잠시 휴재합니다,(크래커),판타지,미제공,미제공,181,20/03/03,미완결,http://cf.joara.com/literature_file/20200303_093730.jpg_thumb.png,"
[경고 : 제목은 이렇지만 휴재하지 않습니다]

나는 망생 삼류 자까 유일신이다.
혹여 신이냐고 기도는 하지 마라.
그냥 이름이니까.

어느날 나는 간절히 바라던 각성을 하게 된다.
그런데 뭔가 내 각성 능력이 좀 이상하다?

......스마트폰을 통해 연결되는 작디작은 이세계 속,
학살 당하는 하찮고도 약한 개미들이 날 신으로 여긴다고?",http://www.joara.com/premium_new/book_intro.html?book_code=1432392
97,각성으로 차원최강,신수.,판타지,미제공,미제공,170,20/04/29,미완결,http://cf.joara.com/literature_file/20200429_1104482194.png_thumb.png,"
가상현실게임 '리얼'의 신화, 이강현.
각성을 하지 못해 절망하던 그에게 마지막 기회가 주어졌다.
전 차원 최강의 종족을 가리는 경연, <더 비욘드>.

""나는 다시, 최강이 된다.""",http://www.joara.com/premium_new/book_intro.html?book_code=1449406
98,우리 아들은 월드클래스,네딸아빠,스포츠,미제공,미제공,139,20/05/12,미완결,http://cf.joara.com/literature_file/20200512_0923208599.jpg_thumb.png,"
""전 보여요.""
 ""??""
 ""골을 넣을 수 있는 위치가요.""
 ""...뭔 개소리야?""",http://www.joara.com/premium_new/book_intro.html?book_code=1453101
99,필드의 총사령관,lnX,스포츠,미제공,미제공,145,20/05/20,미완결,http://cf.joara.com/literature_file/20200520_1049115205.jpg_thumb.png,"
경기를 조율해, 팀을 승리로 이끄는 총사령관.",http://www.joara.com/premium_new/book_intro.html?book_code=1455294
100,백작가 도련님은 창술천재,연량,판타지,미제공,미제공,154,20/05/26,미완결,http://cf.joara.com/literature_file/20200525_1543505467.jpg_thumb.png,"
소설 속 악역으로 빙의했다.
재능도 없고, 노력도 하지 않는
찌질한 망나니 빌런으로.

하지만

[검술 : F] [창술 : S]

...이 정도면 할만한데?",http://www.joara.com/premium_new/book_intro.html?book_code=1456663
101,회귀자의 그랜드슬램,mensol,판타지,미제공,미제공,534,19/01/04,미완결,http://cf.joara.com/literature_file/20190104_100550.jpg_thumb.png,"
가문 대대로 내려오는 윤회의 저주.

백여번을 반복해서 살아왔던 남자가 세운 한 가지 목표.

회귀/축구/야구/농구/테니스",http://www.joara.com/premium_new/book_intro.html?book_code=1338641
102,내가 키운 S급들,근서,판타지,미제공,미제공,515,19/03/28,미완결,http://cf.joara.com/literature_file/20190415_100553.jpg_thumb.png,"
F급 헌터. 
그것도 잘나가는 S급 동생 발목이나 잡는 쓸모없고 찌질한 F급 형. 

개판 된 인생 대충 살다가 결국 동생 목숨까지 잡아먹고 회귀한 내게 주어진 칭호, '완벽한 양육자'. 

그래, 이번에는 나대지 말고 얌전히 잘난놈들 뒷바라지나 해 주자. 
라고 생각했는데, S급들이 좀 이상하다.",http://www.joara.com/premium_new/book_intro.html?book_code=1359614
103,"공작님, 회개해주세요!",별볆볆별명,판타지,미제공,미제공,440,19/10/21,미완결,http://cf.joara.com/literature_file/20200508_1635125711.jpg_thumb.png,"
소설 속 최종보스의 보좌관이 되었다.
소설의 결말 속에서 최종보스는 죽었지만 세상은 이미 개판이다.
그럼 애초에 최종보스가 엇나가지만 않으면 되잖아?
사람은 고쳐쓰는게 아니라지만 달리 방법도 없으니 최종보스를 고쳐쓰자.",http://www.joara.com/premium_new/book_intro.html?book_code=1403046
104,각성자,LovePark,판타지,미제공,미제공,288,20/01/03,미완결,http://cf.joara.com/literature_file/20191231_111050.jpg_thumb.png,"
[축하드립니다. 당신은 ???에게 선택되어 능력을 각성합니다.]
[당신은 초월자를 넘어 신의 영역에 도전할 운명입니다.]

뭔 개소리야!?

...라고 투덜거렸지만, 그는 자신의 운명을 거부하지 못했다.
오늘도 그는 세계의 평화라는 거창한 의무감으로 던전에 뛰어든다.",http://www.joara.com/premium_new/book_intro.html?book_code=1417344
105,전직 용사,시율,판타지,미제공,미제공,199,20/02/19,미완결,http://cf.joara.com/literature_file/20200217_172319.jpg_thumb.png,"
“환영해! 죽음으로 향하는 내 마차에 올라탄 것을.”

15세만 되면 누구나가 마력을 각성하는 세상. 대륙 최하의 마력에 ‘무직(無職)’으로 각성한 ‘카인’. 하지만 자신이 모시는 주인 ‘다인’이 용사로 전직하자 도망을 꾀한다. 용사는 역병 취급을 받는, 사건 사고를 몰고 다니는 위험천만한 직업.

주인 다인은 어떡하든 하인을 붙잡으려고 하고, 하인 카인은 살아남기 위해 목숨을 걸고(?) 도망치려 한다. 하지만 카인의 계획은 번번이 실패. 그러다 다인과 카인 앞엔 예기치 못한 위험이 닥치는데….
이때 드러나는 카인의 숨겨왔던 놀라운 능력!

“카인. 넌 대체… 누구냐?”",http://www.joara.com/premium_new/book_intro.html?book_code=1428479
106,믿고 보는 봉감독님,이앙,판타지,미제공,미제공,190,20/03/16,미완결,http://cf.joara.com/literature_file/20200316_095421.jpg_thumb.png,"
영화인으로 성공하고 싶었지만 재능이 없었다.
하지만 지금, 영화의 모든 정보가 내 눈에만 보인다.",http://www.joara.com/premium_new/book_intro.html?book_code=1436101
107,갑자기 양녕에 빙의함,치효준,역사,미제공,미제공,199,20/06/08,미완결,http://cf.joara.com/literature_file/20200531_1658093003.jpg_thumb.png,"
'그러나 이것은 기회다. 내 재능과 노력이면 충분히 역사에 남을 수 있다는 것을 증명할 기회.’


‘나는 양녕으로 살 것이다. 그리하여 내가 틀리지 않았음을 증명하고 말 것이다.’",http://www.joara.com/premium_new/book_intro.html?book_code=1458129
108,나는 공산당이 싫어요!,사람J,판타지,미제공,미제공,136,20/06/08,미완결,http://cf.joara.com/literature_file/20200608_1635235405.png_thumb.png,"
실패한 사학도였던 나, 눈을 떠보니 거대 제국의 황태자라니?

근데 그 황태자가 러시아 제국의 마지막 황제 니콜라이 2세라고?

러일 전쟁, 1차세계대전, 러시아 혁명의 물길 속에서 살아남으려 발버둥 치는 이야기",http://www.joara.com/premium_new/book_intro.html?book_code=1460163
109,농사로 이계 평정,마실물,판타지,미제공,미제공,257,19/12/05,미완결,http://cf.joara.com/literature_file/20191205_142252.jpg_thumb.png,"
부당해고 당한 식품연구소의 수석 연구원 김태호.
농사로 두 세계를 좌지우지한다.",http://www.joara.com/premium_new/book_intro.html?book_code=1411836
110,천마 객잔,종현,무협,미제공,미제공,212,19/12/30,미완결,http://cf.joara.com/literature_file/20191227_143905.jpg_thumb.png,"
천마 주강현.
회귀하여 과거의 후회를 바로잡다.",http://www.joara.com/premium_new/book_intro.html?book_code=1416452
111,밑바닥부터 재벌까지,빅맥주세요,판타지,미제공,미제공,119,20/06/17,미완결,http://cf.joara.com/literature_file/20200617_1900575283.jpg_thumb.png,"
고아원에서 자랐지만, 피나는 노력 끝에 결국 검사가 된 한도윤.

하지만 현 대통령의 비리를 쫓다가 정치인, 그리고 기레기들에 의해서 비리 검사로 낙인찍히게 된다.

그런데 사고로 생을 마감하고 눈을 떠보니 2014년, 18살의 몸으로 돌아와 있는 게 아닌가?",http://www.joara.com/premium_new/book_intro.html?book_code=1462470
112,"달콤, 찬란한 재벌기",남희성,판타지,미제공,미제공,267,20/01/23,미완결,http://cf.joara.com/literature_file/20200123_113320.jpg_thumb.png,"
다시 살다.

하고 싶은 일을 하며 멋지게 살아가는 이야기.",http://www.joara.com/premium_new/book_intro.html?book_code=1422606
113,세상엔 씹어먹을 게 너무 많다,사다듬,판타지,미제공,미제공,284,20/03/27,미완결,http://cf.joara.com/literature_file/20200319_104858.jpg_thumb.png,"
내 반신은 식물이 되었다.

하지만 아직도 나는 여전히 야채보다는 고기가 좋다.


[식물][이동도시][각성][능력][괴수][제 줄기들은 물지 않아요.]",http://www.joara.com/premium_new/book_intro.html?book_code=1436955
114,내일은 일인자,사키만자루,판타지,미제공,미제공,211,20/04/01,미완결,http://cf.joara.com/literature_file/20200327_1042599038.jpg_thumb.png,"
나 언제까지 2인자 해야 돼?
일인자를 노리는 이인영의 게임이 시작된다!",http://www.joara.com/premium_new/book_intro.html?book_code=1439164
115,회귀한 톱스타의 힐링라이프,베어구미스,판타지,미제공,미제공,327,19/07/31,미완결,http://cf.joara.com/literature_file/20190726_152637.jpg_thumb.png,"
꿈에 그리던 주연상 수상 직전 강제로 회귀 당한 톱스타 이태주.
회귀 보상 '꿈의 정원'에서 만난 인연과 다시 한번 톱스타에 도전하는 태주의 유쾌하고 가슴 따뜻한 일상.",http://www.joara.com/premium_new/book_intro.html?book_code=1384611
116,이과생 둘이 회귀했다,하이후,판타지,미제공,미제공,359,19/09/08,미완결,http://cf.joara.com/literature_file/20190830_114148.jpg_thumb.png,"
10년 전으로 돌아온 이과생 두 명!

""회귀했으면 분석을 해야지. 
 이 기회를 운에 맡길 거야?""

치밀함과 배짱을 갖춘 두 녀석의
성공을 향한 설계가 시작된다!
",http://www.joara.com/premium_new/book_intro.html?book_code=1392982
117,"조선, 혁명의 시대",태사령,역사,미제공,미제공,305,19/11/14,미완결,http://cf.joara.com/literature_file/20191114_170442.jpg_thumb.png,"
때는 19세기 말, 제국주의 시대.
강자가 약자를 병탄하는 걸 당연하게 여기는 약육강식과,
변화하는 환경에 적응하는 존재만이 살아남을 수 있다 여겼던 적자생존의 시대.
1880년, 완화군 이선이 된 미래의 역사학도.
“절대 죽지 않는다. 반드시 살아남는다. 나 이선도, 이 나라 조선도!”",http://www.joara.com/premium_new/book_intro.html?book_code=1407649
118,재능이 자꾸 늘어,달의등대,판타지,미제공,미제공,169,20/03/29,미완결,http://cf.joara.com/literature_file/20200325_1533514568.jpg_thumb.png,"
무능하고 한 많은 인생이 끄트머리에 다다랐다.

놀랍게도 다시 시작된 삶.
더 놀랍게도 회귀하면서부터 없던 재능이 생기기 시작하는데...
...
어 근데 너무 많이 생기는 것 같다.",http://www.joara.com/premium_new/book_intro.html?book_code=1438687
119,정령 포식자,시트리,판타지,미제공,미제공,181,20/04/07,미완결,http://cf.joara.com/literature_file/20200407_1111194855.jpg_thumb.png,"
""목 씻고 기다려라, 제국 놈들아!""

흡수하는 만큼 강해진다.
정령 포식자.",http://www.joara.com/premium_new/book_intro.html?book_code=1442191
120,전설신검,와룡강,무협,미제공,미제공,289,20/05/18,미완결,http://cf.joara.com/literature_file/20200423_1444114156.jpg_thumb.png,"
사신검(四神劍)-!
얻는 자를 천하의 주인으로 만들어준다는 전설의 신검들!
네 자루의 신검을 둘러싼 탐욕과 광기가 세상을 지옥으로 만들었다.
과연 누가 사신검의 주인이 될 것인가?
누가 사신검으로 인해 지옥이 된 무림을 구할 것인가?",http://www.joara.com/premium_new/book_intro.html?book_code=1447618
121,회귀로 섀도우 로드,하늘사막,판타지,미제공,미제공,175,20/06/08,미완결,http://cf.joara.com/literature_file/20200608_1747271695.png_thumb.png,"
짐꾼으로 결사대 100인과 함께 어비스에 끌려갔던 강도훈.
군주 헬리온의 능력과 함께 회귀한다.

다시 사는 인생.
과거의 기억과 회귀하며 얻은 능력을 이용하지 않으면 바보다.

이번엔 엘리트 짐꾼이 아닌, 엘리트 헌터, 섀도우 로드가 되겠다!",http://www.joara.com/premium_new/book_intro.html?book_code=1460179
122,"헌터님, 혹시 양아치세요?",구뇨뇽,판타지,미제공,미제공,140,20/06/29,미완결,http://cf.joara.com/literature_file/20200626_1729028951.jpg_thumb.png,"
헌터는 누구나 될 순 없지만, 아무나 될 순 있다.",http://www.joara.com/premium_new/book_intro.html?book_code=1464816
123,알고보니 일대일 천재,정윤강,판타지,미제공,미제공,322,19/09/19,미완결,http://cf.joara.com/literature_file/20191008_111456.jpg_thumb.png,"
평생을 모르고 살았다.
하지만 나에게도 재능이 있었다.

「준비하십시오. 곧 결투가 시작됩니다.」",http://www.joara.com/premium_new/book_intro.html?book_code=1396617
124,패왕이 되는 방법,홀로선별,판타지,미제공,미제공,250,19/10/17,미완결,http://cf.joara.com/literature_file/20191017_134620.jpg_thumb.png,"
천 년의 전통을 자랑하던 정파를
순수하게 힘으로 무릎 꿇리게 한 절대사황(絶代邪皇) 제갈수.

스물에 죽었을 운명을 십 년 동안 연명시킨 희대의 기제인 제갈수는
온갖 사공을 익히며 생존의 비법을 찾아냈다.

마침내 육체에서 영혼을 분리시키는 데 성공했지만,
자신과 맞는 육체를 찾지 못해 전 차원을 무려 백 년 동안이나 떠돌게 되는데…….

어렵사리 찾은 육체! 그리고 새로운 차원!
다시금 절대자가 되기 위해 제갈수는 눈을 떴다.",http://www.joara.com/premium_new/book_intro.html?book_code=1402449
125,내 안에 마교있다,초류희윤,무협,미제공,미제공,280,19/10/25,미완결,http://cf.joara.com/literature_file/20191023_162134.jpg_thumb.png,"
흑풍대 출신으로 천마의 다섯 번째 제자가 된 서무욱.
사형제들의 배신으로 죽임당한 후, 정파의 삼류 후기지수 송유겸의 몸으로 눈을 뜨다.",http://www.joara.com/premium_new/book_intro.html?book_code=1403544
126,나혼자 진짜 재벌,댄킴,판타지,미제공,미제공,306,19/11/02,미완결,http://cf.joara.com/literature_file/20200527_1501342184.jpg_thumb.png,"
시간을 되돌릴 수 있다면.
그녀를 구하고 싶었다.

그리고...세상에 이런 재벌 하나쯤은 있어도 되잖아?
(재벌물, 성공신화, 환생회귀)",http://www.joara.com/premium_new/book_intro.html?book_code=1405093
127,문과라도 안 죄송한 이세계로 감,정수읠,판타지,미제공,미제공,183,20/01/31,미완결,http://cf.joara.com/literature_file/20200130_101039.jpg_thumb.png,"
 망해가는 출판사의 편집자 김정진은 소설 속으로 가 
 갑부집의 무능한 막내아들에게 빙의한다. 
직장인의 꿈, 돈많은 백수가 되나 했더니...
 '왜이렇게 능력치를 높게 줬어! 백수도 못 하게!'

 #이세계에서_땅투기하는_판타지 #하는김에_동급생_왕_되는_것도_도와줌 #마법도_씀 #문송안함
",http://www.joara.com/premium_new/book_intro.html?book_code=1424034
128,명문고 EX급 조연의 리플레이,기월월,판타지,미제공,미제공,243,20/04/21,미완결,http://cf.joara.com/literature_file/20200421_1555148710.jpg_thumb.png,"
국민망겜 최종장을 클리어했더니 게임 속 이름 없는 조연이 되었다.
규격 외 측정불가, 미지의 등급인 EX급 조연이.",http://www.joara.com/premium_new/book_intro.html?book_code=1447030
129,아기부터 검신,천갑자,무협,미제공,미제공,130,20/05/07,미완결,http://cf.joara.com/literature_file/20200507_0955478857.jpg_thumb.png,"
이젠 아기부터닷!",http://www.joara.com/premium_new/book_intro.html?book_code=1451634
130,스트리머가 못하는 게 없음,서대윤,판타지,미제공,미제공,180,20/06/01,미완결,http://cf.joara.com/literature_file/20200525_1548393951.jpg_thumb.png,"
“게임을 하면 게임 주인공의 기억과 능력을 얻을 수 있다.”
그 누구보다 빠르고, 그 누구보다 감각적이고, 그 누구보다 강하다.

하꼬 스트리머였던 주인공 정우가 게임 캐릭터의 기억과 능력을 얻으며 펼쳐지는 이야기.
압도적인 피지컬과 다른 이들은 모르는 게임 속 지식을 활용해 말도 안 되는 미션을 수행하고, 기적적인 장면을 만들어 낸다!",http://www.joara.com/premium_new/book_intro.html?book_code=1456668
131,기프티드 (GIFTED),도서관식객,판타지,미제공,미제공,335,19/01/09,미완결,http://cf.joara.com/literature_file/20190123_164042.jpg_thumb.png,"
각국 정보기관의 의뢰를 받아 임무를 수행하는 이들이 있다.

속칭 독립요원.

독립요원 중 한명인 한규호. 

전 세계를 상대로 펼치는 그의 모험담.

그리고 숨겨진 비밀. 기프티드.",http://www.joara.com/premium_new/book_intro.html?book_code=1339970
132,아기부터 시작하는 연예계 생활,어흥선생,판타지,미제공,미제공,217,20/03/02,미완결,http://cf.joara.com/literature_file/20200221_145925.jpg_thumb.png,"
[당신의 100번째 생이 시작됩니다.]
“부뉴! 빠뿌야!”
내 분유 값은 내가 번다!
인생 100번. 아기 생활 100번.
프로 아기 시우의 쪽쪽이 입에 물고 걸음마부터 시작하는 연예계 생활~!",http://www.joara.com/premium_new/book_intro.html?book_code=1429428
133,전직지존,장영훈,무협,미제공,미제공,252,20/02/26,미완결,http://cf.joara.com/literature_file/20200225_152431.jpg_thumb.png,"
무림맹 제일고수이자 무림서열 1위 백소천, 강등되어 무림맹의 한직으로 발령 나다!",http://www.joara.com/premium_new/book_intro.html?book_code=1430502
134,재벌가 차남은 먼치킨,말리브해적,판타지,미제공,미제공,229,20/03/11,미완결,http://cf.joara.com/literature_file/20200217_114318.jpg_thumb.png,"
다시 시작된 삶, 이번에는 멋지게 살자!",http://www.joara.com/premium_new/book_intro.html?book_code=1428407
135,우주에서 각성자가 살아남는 법,강원산,판타지,미제공,미제공,109,20/06/30,미완결,http://cf.joara.com/literature_file/20200629_1309353170.jpg_thumb.png,"
유사지구를 찾아가기 위한 거대 우주선 아크K호.
그 안에서 벌어지는 각성자들의 이야기.
'우주에서 각성자가 살아남는 법(우살법)' 지금 시작합니다.",http://www.joara.com/premium_new/book_intro.html?book_code=1465557
136,패황이 돌아오다,해피루,퓨전,미제공,미제공,167,20/05/27,미완결,http://cf.joara.com/literature_file/20200527_2253385059.jpg_thumb.png,"
일보(一步)에 땅이 흔들리고
이보(二步)에 하늘이 흔들리니
삼보(三步)엔 인세가 뒤집혔다.

홀로 무림과 대적한 무림 사상 최악의 거마(巨魔).
앞을 가로막는 모든 것을 짓밟는 패도를 걸어온 절대자.
무림과 관군의 연합병력 10만이 그의 앞에서 무릎 꿇고, 3만의 피와 시체가 평야를 뒤덮었을 때 사람들은 그를 이리 불렀다.
혈패황(血覇皇)이라고.
그런 그가, 다시 돌아왔다.",http://www.joara.com/premium_new/book_intro.html?book_code=1457273
137,재벌가 후레자식,느린손,판타지,미제공,미제공,204,20/03/27,미완결,http://cf.joara.com/literature_file/20200325_1532167615.jpg_thumb.png,"
한국 최고 재벌그룹의 2인자였던 정현우는 총수의 범죄사실을 고발한 죄로 살해당한다. 24년을 거슬러 바로 그 재벌가의 사생아, 황지훈으로 회귀한 정현우는 복수의 일념으로 황성그룹을 해체시키기 위해 고군분투하는데...   ",http://www.joara.com/premium_new/book_intro.html?book_code=1438686
138,붕어된 썰 품ㅋㅋㅋ,쫄면에삼겹,판타지,미제공,미제공,156,20/05/07,미완결,http://cf.joara.com/literature_file/20200507_1831329801.jpg_thumb.png,"
인간에서 연못속의 붕어로 환생했다. 

""붕태창."" 

무한으로 성장하고 진화한다.",http://www.joara.com/premium_new/book_intro.html?book_code=1451754
139,회귀해서 주식재벌,갓반인,판타지,미제공,미제공,231,20/01/10,미완결,http://cf.joara.com/literature_file/20200110_091302.jpg_thumb.png,"
고아로 태어나 우연히 투자를 시작해 그저 그런 개미로 인생을 마감했다. 죽었다는 인식도 잠시, 원인 모를 회귀를 겪었지만 상관없다. 나는 이 기회를 잡고 세계에서 거물로 놀면서 할 거 다 하고 살 거다!",http://www.joara.com/premium_new/book_intro.html?book_code=1419652
140,재벌집 막내로 회귀한 김팀장,매트,판타지,미제공,미제공,149,20/04/28,미완결,http://cf.joara.com/literature_file/20200428_1025419323.jpg_thumb.png,"
양성그룹 막내손자 뒷수습 담당 김팀장.
회귀해서 양성그룹 막내손자의 몸 속으로 들어오다.",http://www.joara.com/premium_new/book_intro.html?book_code=1449063
141,애독자의 복선 회수일지,후루바,판타지,미제공,미제공,189,20/03/30,미완결,http://cf.joara.com/literature_file/20200330_1302365079.jpg_thumb.png,"
맥거핀으로 가득한 어느 괴작 소설 속 대공 가문의 망나니 차남이 되었다.
그런데 나는 이 소설의 전개와 설정을 줄줄이 꿰고 있는 고인물 독자였다.",http://www.joara.com/premium_new/book_intro.html?book_code=1439914
142,내 눈에 아우라가 보여,나정치,판타지,미제공,미제공,431,19/08/09,미완결,http://cf.joara.com/literature_file/20190802_151943.jpg_thumb.png,"
의지할 곳조차 없는 고아출신의 매니저.
어느 날 아우라가 있는 사람을 발견하고 캐스팅하지만, 그 친구의 스타성을 인정하지 못한 상사들때문에 스타를 키울 기회 조차 갖지 못한다.
참다 못해 결국 독립하여 연예기획사를 차리게 되는데..

밤하늘에는 수많은 반짝이는 별들이 존재한다.
그리고 우리가 매일같이 접하는 텔레비전 모니터 속에서도 그 수조차 헤아릴 수 없는 반짝이는 스타들이 떴다가 사라지고, 또다시 새로운 스타들이 등장한다.

반짝이는 그 별들은 누가 만들었을까?",http://www.joara.com/premium_new/book_intro.html?book_code=1386314
143,필드의 고인물,이블라인,스포츠,미제공,미제공,398,19/09/16,미완결,http://cf.joara.com/literature_file/20200518_1406024251.jpg_thumb.png,"
그라운드(밖)의 신사.",http://www.joara.com/premium_new/book_intro.html?book_code=1395091
144,9이닝 : 야구의 찬가,김군0619,스포츠,미제공,미제공,475,19/10/07,미완결,http://cf.joara.com/literature_file/20200115_141114.jpg_thumb.png,"
타자물.

내쉬빌에서의 성공을 뒤로하고 애틀랜타로 향한 천재단장과
팀의 미래 중 하나로 점찍힌 두 명의 한국인 입양아.

외에도 수많은 사람들. 그리고 수많은 이야기.
그라운드에서 펼쳐지는 9이닝 동안의 야구에 관한 찬가(讚歌).

[ NO 회귀 ] , [ NO 이능 ]
아주 약간의 판타지와
그보다 조금 더 큰 드라마.",http://www.joara.com/premium_new/book_intro.html?book_code=1399290
145,마인드 마스터,팽맨,판타지,미제공,미제공,387,19/10/07,미완결,http://cf.joara.com/literature_file/20191001_171458.jpg_thumb.png,"
백수 최연성.
여배우 이선희의 매니저 아르바이트를 하다가 초능력자 스토커의 최면에 걸리게 된다.
초능력자가 탈출한 연구소의 조직과 그외 조직의 싸움에 휩쓸려 고생을 하지만
최면의 부작용으로 생긴 능력을 발전시켜서 인생의 역전을 써 내려가게 된다.",http://www.joara.com/premium_new/book_intro.html?book_code=1399293
146,공포흉가 비제이,심령,판타지,미제공,미제공,337,19/12/09,미완결,http://cf.joara.com/literature_file/20191203_120411.jpg_thumb.png,"
겁대가리 상실한 BJ 진서준.
나홀로 공포흉가를 돌아다니며 귀신의 존재를 추적하다. 가 빤스런.",http://www.joara.com/premium_new/book_intro.html?book_code=1411296
147,보이스피싱인데 인생역전,장탄,판타지,미제공,미제공,375,19/12/17,미완결,http://cf.joara.com/literature_file/20191211_135539.jpg_thumb.png,"
보통 보이스피싱의 수법은 거기서 거기다.
거의 100% 전화 받는 사람의 돈을 갈취해가지.

하지만. 나에게 걸려오는 보이스피싱은 좀 다르다.

[당신의 미래를 바꿔드립니다! 인생역전의 기회! 확실한 서비스를 약속드리겠습니다!]

보이스피싱이.....오지는데?",http://www.joara.com/premium_new/book_intro.html?book_code=1413130
148,AOS 소설 아닌데요?,행운요정,게임,미제공,미제공,164,19/12/27,미완결,http://cf.joara.com/literature_file/20191219_182957.jpg_thumb.png,"
프로게이머 7년차.
회귀로 두 번째 인생을 살 기회를 잡았다.
[AOS 소설 아님]",http://www.joara.com/premium_new/book_intro.html?book_code=1414804
149,피아노의 신,양치기자리,판타지,미제공,미제공,148,19/12/27,미완결,http://cf.joara.com/literature_file/20191219_183825.jpg_thumb.png,"
베토벤, 모차르트, 쇼팽, 바흐, 리스트…….

이 세상 어떤 음악가든, 그의 경험은 내 것이 된다.",http://www.joara.com/premium_new/book_intro.html?book_code=1414812
150,영웅 - 삼국지,서광,역사,미제공,미제공,661,19/12/26,미완결,http://cf.joara.com/literature_file/20191223_140535.jpg_thumb.png,"
삼국지 대체역사 소설입니다.",http://www.joara.com/premium_new/book_intro.html?book_code=1415582
151,삼국지 위현전 - 죽림결의,빛글벼리,역사,미제공,미제공,159,20/01/07,미완결,http://cf.joara.com/literature_file/20200103_163535.jpg_thumb.png,"
하룻밤 사이에 삼국지 시대 하동 소금집 아들의 몸에 전생하게 된 회사원 김우현!

하동에서 만난 서황과 관우와 의형제를 맺고 시작된 김우현의 파란만장한 일대기!",http://www.joara.com/premium_new/book_intro.html?book_code=1418171
