title,author,genre,publisher,age,total,pub_date,complete,img_src,intro,ridibooks
이변,임유니,BL연재소설,비욘드,19세 이용가,183,2019.03.22.,완결,//img.ridicdn.net/cover/3805000001/xxlarge,"이종족들이 본모습을 숨긴 채 살아가는 현대 대한민국. 그들은 각자 강력한 조직을 꾸려 인간 사회와 경제 여러 면을 장악하고 있다.

늑대인간 주건일(수)는 모종의 사건을 겪은 후 평범함을 철칙으로 여기며 소시민으로 살아간다. 그러던 어느 날, 도망자 신세가 된 친구가 자기 아들(공)을 숨겨 달라며 찾아온다.

아이의 이름은 차라온. 건일은 마법사인 라온이 늑대 무리에서 지낼 수 있도록, 어쩔 수 없이 라온과 각인을 맺는다. 라온과 함께 지내면서 건일은 원치 않게 여러 사건에 휘말리고, 그의 평화로운 일상은 깨져간다.

그러나 그 무엇보다도 라온 자체가 가장 큰 골칫덩어리였는데…

“내가 아저씨 이름 부르면서 자위하는 거 다 들었잖아. 왜 모른 척해.”
“아저씨랑 자고 싶어. 어렸을 때 손잡고 한 침대에서 자는, 그런 거 말고. 옷 벗고 뒹굴고 싶다고.”",https://ridibooks.com/books/3805000001
크라운 클로운즈 PLUS STORY,로콱스,BL연재소설,뷰컴즈,19세 이용가,103,2018.10.25.,완결,//img.ridicdn.net/cover/3049000624/xxlarge,"*크라운 클로운즈 플러스 스토리는 7월 중 단행본 출간될 예정입니다. 외전이 포함될 예정이니 끝까지 많은 사랑 부탁드립니다.


김린과 서강일의 스토리. 크라운 클로운즈 확장버젼으로 세계관을 공유합니다. 

이환과 문정혁이 그들의 이야기를 만들어가는 동안, 그들을 위해 움직였던 김린과 서강일의 이야기. 

‘서강일 씨. 당신에게 선택권을 주겠습니다. 점점 굳어가거나, 아니면 당신이 본 그 뱀 같은 기운을 당신의 등에 새기거나.’ 

‘스스로를 남창처럼 여기게 될 지도 모릅니다. 정신이 망가질지도 모르죠. 그래서 처음부터 게이인 자가 새기기 편하기도 합니다. 그러지 않기 위해서는 사랑하는 ‘남자’를 만나는 것이 가장 좋은 방법이겠죠. 이렇게 더러운 문신입니다. 그러느니 종래에는 욕창에 걸려 살이 썩어 문드러져 죽더라도 머리만 살아 있는 것이 훨씬 나을지도 모릅니다. 자아, 그래도. 갖겠습니까.’ 

W그룹의 그림자로, 주로 음지의 일을 처리하는 서강일은 락(樂)의 끄나풀 역을 하던 잔챙이 조직을 없애려고 했으나 오히려 거대한 '검은뱀'을 다루던 남자에 의해 당하고만다. 온몸이 굳어가는 중 김린에 의해 자신을 해한 남자와 비슷한 형질의 힘을 가지게 된다. 등의 문신으로 인해 남자의 정을 받아야 하는 처지가 된 그는 김린의 제의로 진짜 연인을 찾을 때까지 그와 섹스파트너가 되기로한다. 

김린과 몸을 섞으며 그의 은근한 배려를 겪는동안 서강일은 어느새 김린에게 마음을 품게 되지만 단지 흥미로 인해 자신과 만나는 김린과는 절대 이어질 수 없다 생각해 담담하게 마음을 죽이기로 한다.

더이상 완전히 인간이라고 할 수 없는 그에게 김린과 같은 존재인 미하일이 나타나고 그들의 관계는 미묘하게 변하기 시작한다.",https://ridibooks.com/books/3049000624
나이트의 가이드,라루체,BL연재소설,비욘드,19세 이용가,128,2019.07.26.,완결,//img.ridicdn.net/cover/3990000075/xxlarge,"긴 기다림 끝에 드디어 만난 가이드.
하나뿐인 나의 가이드.
하지만 그를 처음 보았을 때, 나는 웃을 수 없었다.

그도 그럴 게, 그의 나이는 고작 열 살이었다.

***

“안아 줄까.”
“네?”
“피곤해 보여서.”
당신이 더.
조금 전까지 쓰러질 것 같았던 그는 그 와중에도 내 걱정뿐이었다. 받을 줄 모르는 내게 매번 주기만 하는 사람.
“무거워요.”
“넌 안 무거워.”
그를 좋아했던 어제.
그를 좋아하는 오늘.
하지만 마음 가득 차오르는 다른 감정.
어느 순간 그를 보면 심장이 아팠다. 그 통증마저 좋았다.
보통의 날. 오늘이란 하루.
같은 매일이 달라졌다.",https://ridibooks.com/books/3990000075
프라우스 피아(fraus pia),이젠 (ijen),BL연재소설,W-Beast,19세 이용가,183,2018.05.31.,완결,//img.ridicdn.net/cover/2349000579/xxlarge,"

이 소설에 등장하는 인명, 지명, 단체명은 거의가 허구이며 언급된 사건들 또한 역사적 사실과는 무관합니다.

1979년, 한 천재 화가의 존재가 이탈리아의 두 젊은 미술사학자에 의해 세상에 드러나게 되었다. 화가의 이름은 프란체스코 알례리. 워터하우스와 앨머 태디마의 맥을 잇는 전형적인 19세기 풍의 그림으로 풍부한 상징과 섬세한 표현이 돋보이는 그림을 그리는 화가였다. 이탈리아 정부의 다분히 전략적인 주도하에 시민들은 더욱 알례리에 열광했고 열풍은 곧 유럽 전역으로 번져갔다. 
당시 알례리를 발굴했던 두 명의 미술사학자, 지안니 로 쎄오와 로베르티니 오르빗치는 알례리 발굴에 대한 공헌을 인정받아 ‘위대한 로 쎄오’와 ‘더욱 위대한 로베르티니’라 불리며 단숨에 학계에서 가장 주목받는 감정사가 되었다.
 특히 귀화 한국인이었던 로 쎄오는 백 년에 한 번 나올까 말까 한 감식안의 소유자로 웬만한 과학감정보다 더 정확한 감정 결과를 내놓기로 유명했으나 애석하게도 1999년 따펀 대화재로 사망하고 만다. 
(* 따펀: 중국에 있는 유화 거리. 수많은 거리의 화가들이 하루에도 수십장씩 복제화를 생산해내고 있다.)

주인수 서정은 바로 그 서진호의 아들로, 어린 시절 각막염을 앓아 반 실명 상태에 이르렀다. 그러나 부친의 각막을 이식받은 뒤, 시력 회복은 물론 부친의 천부적인 감식안까지 함께 물려받아 어떠한 작품이든 한눈에 진위여부를 판별할 수 있는 능력을 갖게 된다. 
부친의 사망과 관련한 일련의 사건들로 인해 미술계에 환멸을 느낀 그는 절대 그림과 가까이 하지 않는 삶을 살고자 하지만 부친의 친우이자 자신의 대부인 로베르티니의 설득에 넘어가 정체를 숨긴 채 인터폴의 자문요원이 되어 도난품들의 진위 여부를 판단해주고 있다.

그러던 어느 날 그의 앞에 이안 라우가 등장한다. 홍콩 마피아 출신의 미디어재벌, 고귀한 영국 귀족의 아들. 전혀 어울리지 않는 수식어들이 마구잡이로 섞여 더욱 정체를 알 수 없는 남자 이안 라우는 노골적으로 정에게 호감을 표시하고 정은 함부로 엮이지 않는 게 좋다는 걸 알면서도 어쩔 수 없이 그에게 끌린다. 

그러던 와중에 정의 의형제이자 로베르티니의 아들인 베네디토가 진샤오펑에게 팔아넘긴 알례리의 그림이 위작이라는 사실이 밝혀지고, 이안 라우는 장인의 뜻에 따라 베네디토를 처리하고자 한다. 뒤늦게 사실을 알게 된 정은, 다른 화가도 아닌 알례리의 그림을 베네디토가 제대로 알아보지 못했단 사실에 의구심을 품고 이안에게 문제의 그림을 보여 줄 것을 요구한다. 그리고 이안으로부터 그림을 건네받은 정은 경악하게 된다. 실로 진위여부를 판단할 수가 없을 만큼 정교하게 그려진 위작이었던 것이다. 정이 아는 한 이렇게까지 알례리의 그림을 똑같이 따라 그릴 수 있는 사람은 한 사람밖에 없었다. 위옌(于艳). 자신의 친구이자 십수 년 전에 있었던 따펀 대화재의 주범으로 추정되고 있는 남자였다. 결국 정은 베네디토를 살려준다는 조건으로 진샤오펑이 구입한 모든 알례리의 작품을 무료 감정해주기로 결정, 이안과 함께 중국으로 향하는데.....",https://ridibooks.com/books/2349000579
버드나무 로맨스,모스카레토,BL연재소설,비욘드,19세 이용가,118,2019.10.29.,완결,//img.ridicdn.net/cover/2906000106/xxlarge,"*소설 속 배경과 설정은 허구이며, 실제 인물 및 지명과 관계가 없음을 밝힙니다.
*해당 소설은 해방 이후 분단되지 않았으며 입헌 군주제를 채택하고 있다는 가상의 현실을 바탕으로 하고 있습니다.
*해당 소설은 오메가버스 세계관을 바탕으로 하고 있으며, 수가 성性적인 방향으로 원치 않은 실험을 겪게 되었다는 묘사가 있으니 주의 바랍니다.


태어나서 지금까지, 한상율의 삶은 거짓이 아닌 적이 없었다.
조동제약의 금지옥엽 막내아들은커녕, 한 회장이 어떤 오메가에게서 억지로 빼앗아 온 갈취품에 불과했고
몸이 약한 오메가로 알려져 있지만 실은 평범한 사람으로, 그저 오메가와 같은 반응을 보일 수 있는 약물의 실험 대상으로 살아왔을 뿐이었다.

그리고 필요를 다해 곧 집안에서 버려질 예정이었던 한상율은, 우연히 황자 이록을 만나게 된 이후로 평범한 삶을 점점 궁금해 하고 또 소망하게 된다.
하지만 본의 아니게 첫 만남부터 이록에게 자신의 정체를 속여 왔던 터라, 연인에게 거짓말을 했다는 죄책감에 갈팡질팡하게 되고 
한상율이 고백을 망설이는 사이 사건은 점점 커져만 가는데….",https://ridibooks.com/books/2906000106
결혼과 부부생활,NAPUL,BL연재소설,뷰컴즈,19세 이용가,101,2019.08.30.,완결,//img.ridicdn.net/cover/3049004249/xxlarge,"날 티 나게 생겼지만 성실한 무역학과 김이원.
완벽한 이목구비의 미인, 조소과 남신 차해현.

사사건건 부딪히던 두 사람이 만났다.
그것도 ‘결혼과 부부 생활’ 강의실에서, 예비부부가 되어.

***

김이원이 차해현 쪽으로 얼굴을 기울였다. 

살짝 벌어진 입술 사이로 발간 혀가 보였고, 그 틈으로 쏟아진 더운 숨이 뺨에 달라붙었다. 뜨겁고 간지러웠다.

“나 아무래도 취한 것 같아서 자러 가야겠…….”

놀란 김이원이 머뭇대는 사이 차해현은 그의 아랫입술을 살짝 깨물었다가 혀끝으로 핥았다.

이러면 안 된다.

“밀어내 봐.”
“하, 읍…….”

겨우 뱉어낸 숨마저 차해현의 혀끝으로 말려들었다. 차해현의 턱이 비스듬하게 꺾이며 코끝이 김이원의 뺨에 눌렸다. 입술이 닿고, 빨리고 깊게 뭉개지며 그 사이로 혀가 엉겼다.

참기 힘든 자극에 김이원의 눈꺼풀이 떨렸다. 첫 키스는 아니었다. 하지만 지금처럼 숨 막힌 적은 없었다. 

숨이 빨리는 아득한 느낌, 파르르 떨리는 손끝, 오싹한 감각. 키스가 아니라 잡아먹히는 것 같다. 이런 건 처음인데.

더는 버티지 못한 정신이 깊게 가라앉았다.",https://ridibooks.com/books/3049004249
폰타나,유마(U-ma),BL연재소설,비욘드,19세 이용가,503,2017.07.11.,미완결,//img.ridicdn.net/cover/2904000503/xxlarge,"정령신의 축복을 받은 ‘정령의 기사’ 마르텔과 유일신을 섬기는 ‘뮈신느의 수호자’, ‘남부의 수장’ 로엘. 서로를 위해 모든 걸 희생하며 살아온 두 사람은 이교도 전쟁에서 적이 되어 만나는데…. 파란만장한 운명 속에 마르텔과 로엘은 서로를 지킬 수 있을 것인가.",https://ridibooks.com/books/2904000001
키워서 잡아먹히기,까만고래,BL연재소설,(주)고렘팩토리,19세 이용가,47,2018.06.07.,완결,//img.ridicdn.net/cover/2107029425/xxlarge,"**45화 외전부터 플레이할 때 역할반전이 있습니다. (리버스는 아님) 주의 부탁드립니다.


[현대물, SM, 고수위, 다정공, 능욕공, 연하공, 미인수, 적극수, 굴림수]



“진짜가 필요해. 오싹할 만큼 나를 원하는 강력한 지배자.”

마조히스트인 해인은 엉덩이 몇 대 치다가 섹스로 이어지는 관계가 아닌,
진짜 SM 플레이를 할 수 있는 상대를 원한다며 술친구인 정우에게 한탄한다.

“저는 원래 항상 그런 욕구가 있었습니다. 아프게 해서, 괴롭게 해서 울리는 그런……. 저는, 저는 쓰레기예요…

….”

한편 알게 된 지 몇 년 만에 술에 취해 속마음을 털어놓는 현우의 이야기가 낯설지 않은 정우.
그는 고민 없이 둘을 이어주기로 한다.

정우의 소개로 만나게 된 해인과 현우.

“나는 아주 마음에 들어요. 특히 외모가.”
“저도―”
“잘됐다. 어차피 카페에서 할 일도 아니고, 자리를 옮겼으면 좋겠는데.”
“무슨 할 일입니까?”
“플레이요.”

해인의 적극적인 태도로 장소는 옮겼는데, 문제가 있었다.
현우가 플레이는 처음이라는 것.
해인은 그에게 술을 먹이며, 꿈속에서 어떻게 했었는지 재현해보라며 부추긴다.

망설이던 현우는 해인의 리드에 곧 욕망을 풀어내기 시작하는데….",https://ridibooks.com/books/2107029425
매향의 연,하루후에,BL연재소설,고렘팩토리,19세 이용가,80,2019.08.16.,완결,//img.ridicdn.net/cover/2107048788/xxlarge,"[현대물, 오메가버스, 원나잇, 전생/환생, 절륜공, 츤데레공, 재벌공, 후회공,
미인수, 명랑수, 적극수, 허당수, 얼빠수, 달달물, 삽질물]


도하의 24번째 생일 파티가 열린 밤.
그는 이름도 모르는 알파와 첫 섹스를 한다.

“진, 또 예쁘게 울어 봐요.”

하지만 그는 도하가 아닌 다른 사람의 이름을 부르는데…
그렇게 하룻밤의 불장난으로 끝날 줄 알았던 그와의 인연.

“서도하 씨.”

파견 근무를 가서 내내 보지 못했던 팀장이 돌아왔는데,
그는 바로 도하의 원나잇 상대, 태준이었다.

“팀장님, 저랑 사귈래요?”
“싫습니다.”

내내 태준의 다정함에 설렌 도하는 섣불리 고백했다 차이고,
후에도 끈질기게 들이대지만 태준은 밀어낼 뿐이다.
하지만 그에게도 그럴 수밖에 없는 사연이 있었는데…

“이번에는 그냥 평범하게 다른 사람들처럼 축복받고 행복한 그런 사랑 해요.
내가 다 기억할게요. 내가 잊지 않을 테니까, 그쪽은 다 잊어요.”

사실, 전생에 지독하게 얽힌 인연이었던 태준과 도하.
그들은 불행했던 전생의 인연을 끊어내고 새로운 인연을 맺을 수 있을까?",https://ridibooks.com/books/2107048788
나이트 스토커(Night Stalker),MNEME,BL연재소설,시크노블,19세 이용가,120,2019.08.30.,완결,//img.ridicdn.net/cover/809021999/xxlarge,"#현대물 #오메가버스 #배틀연애 #애증 #계약 #미인공 #다정공 #강공 #능글공 #집착공 #광공 #복흑/계략공 #절륜공 #강수 #냉혈수 #까칠수 #단정수 #상처수 #복수 #외국인 #피폐물 #사건물 #하드코어 #고문하겠수 #고문당하공 #검사수 #정체불명공 #수상하공 #도망치수

※ 본 작품은 강압적인 관계, 고문, 범죄 행위 등의 고어한 내용이 포함되어 있습니다. 이용 전 참고 부탁드리겠습니다.

열네 살에 고아가 된 이후 늘 최악의 삶을 살아온 필립.
그는 각고의 노력 끝에 검사가 되어, 이제 평범한 삶을 살 수 있을 거라 생각한다.

그러나 어느 날 집에 침입한 강도를 과실치사로 죽이면서 인생이 송두리째 흔들리는데…….

“호감을 사는 가장 좋은 방법이잖아요, 필. 곤경에 빠진 상대를 도우는 거.”

증거를 인멸하려는 그에게 접근한 이웃집 남자, 헨리 스필먼.
필립은 그의 입까지 막고 영원한 비밀을 만들려 한다.

하지만 군인 출신의 알파를 죽이는 것은 쉽지 않고
필립은 자신의 몸을 담보로 거래를 제안한다.
그리고 필립의 계획을 알면서도 남자는 그 제안을 흔쾌히 받아들이는데…….

“내가 원한다면 죽어 주겠다는 의미 같네요.”
“당신이 정말 원하는 게 그거라면 나는 어쩔 도리가 없지. 들어주는 수밖에.”

* * *

“읏……!”
“다른 생각은 안 했으면 하는데.”
현실로 돌아오라는 듯 엄지와 검지로 왼쪽 유두를 세게 잡아 비트는 헨리의 손길엔 일말의 망설임도 자비도 없었다. 필립은 어깨를 들썩이며 한껏 미간을 찌푸렸다.
아득한 기억으로 치부할 수 있을 줄 알았다. 쉘터 안에서 그가 느꼈던 모든 감각들은, 더 이상 필립을 옥죌 수 없을 것이라 생각했다.
하지만 같은 남자가 자신의 몸을 만지는 이 감각은, 몸에 새겨져 있던 옛 기억을 끄집어내기에 충분했다.
“흣, 깨물……지는 말라고, 젠장…….”
이 순간, 어쩔 수 없이 이후에 찾아올 감각들이 그를 얼마나 고조시킬지, 얼마나 아득한 흥분 속으로 이성을 밀어 넣을지 알고 있기에 더욱 긴장할 수밖에 없었다.
“내가 이 순간을 얼마나 고대하고 있었는지 필립, 너는 절대 모를 거야.”",https://ridibooks.com/books/809021999
미스플레이스,MIM,BL연재소설,요미북스,19세 이용가,140,2019.09.17.,미완결,//img.ridicdn.net/cover/2183001932/xxlarge,"판타지물, 오메가버스, 서브공있음, 회귀물, 사건물, 수시점, 복수, 초능력, 능력공, 강공, 까칠공, 재벌수, 호구수, 허당수, 집착수, 미인수

서정한: 청화당 소속 1관등급 수호자이자 석현과 약혼한 알파. 실질적인 용병당주로 여겨지고 있었으나, 임무 수행 중 균열 안으로 사라진다.
기창욱: 1관등급 수호자이자 알파. 떠오르는 용병단 크레이터의 최연소 간부이며, 정한과는 반목한 사이로 알려져 있다.
송석현: 대아찬 송씨 가문의 차기 가주. 알파만이 가주가 될 수 있다는 율법으로 인해, 오메가인 그의 지위는 사실상 허울뿐이다.


200년 전 나타난 재앙 ‘균열’로부터 나라를 구하고 대아찬의 자리에 오른 청화. 청화의 유일한 후계자 석현의 약혼자이자, 1관등급 수호자인 정한이 균열을 막는 임무를 수행하다 그만 균열 안으로 빨려 들어가고 만다.
자신의 버팀목이었던 정한의 부재를 실감하기도 전에 석현은 시신도 없이 치르게 된 정한의 영결식에서 그가 다른 오메가와 바람을 피웠으며, 심지어 두 사람 사이에 아이가 생겼다는 것을 알게 된다. 게다가 엎친 데 덮친 격으로 히트 사이클에 빠져 꼼짝도 못하고 있는 사이, 정한의 아이를 임신한 도영의 폭행을 사주한 범인이라는 누명까지 뒤집어쓰게 된다. 위기에 몰린 석현은 이 상황을 어떻게 모면해야 좋을지 알 수 없어 혼란에 빠지고 만다.
그런 틈을 타고 정한과 라이벌 관계였던 창욱이 거래를 제안한다. 하지만 수상하고 일방적인 그의 제안으로부터 도망치려다 몸싸움을 벌이게 된 두 사람. 그리고 정신을 차려보니 석현의 목에는 칼이 박혀 있었다. 그렇게 찾아온 완벽한 암전.

그리고 다시 눈을 뜬 석현은 자신이 1년 전으로 회귀했다는 사실을 깨닫게 된다. 하필이면 그 모래처럼 많은 시간들 중에 정한의 귀환을 앞둔 날이라니.

언제부터 바람피웠어?
날 사랑하긴 했냐?

회귀를 깨달은 순간부터 머리를 맴도는 고민. 어쩌면 그 전부터 자신을 감쪽같이 속였을지도 모르는 정한을 생각하니 어떻게든 손을 써야 할 것만 같은 조바심이 자꾸만 인다.
아니, 차라리… 뭐가 진실인지 구분할 수 없다면 당하기 전에 내가 먼저 배신해버릴까. 내가 먼저 바람을 피우는 거야.
미래의 과거에선 정한밖에 몰랐던 석현이지만, 회귀한 현재에선 호구처럼 당하지만은 않으리라는 다짐과 함께 한 번도 해보지 않았던 행동에 나서게 되는데…….

세상 물정 모르는 예쁘기만 했던 도련님 석현은 과연 자신의 사랑과 운명과 권리를 쟁취할 수 있을까?",https://ridibooks.com/books/2183001431
스와핑,채팔이,BL연재소설,symphonic,19세 이용가,106,2017.09.29.,완결,//img.ridicdn.net/cover/2259000216/xxlarge,"대기업 삼조 그룹 회장이 복상사를 하게 되고, 정소헌은 회장의 정부로서 경찰 조사를 받게 된다.
얼마간의 시간이 흐른 뒤, 정소헌은 자신이 몸담은 기획사 사장의 갑작스러운 부름을 받는데…….
공식석상에 한 번도 모습을 드러내지 않은 사장, 서호.
서호는 일종의 거래를 제시해왔고, 그건 거부할 수 없는 일종의 협박이었다. 
“정 변호사님, 이왕 온 김에 영화 한 편 보고 가시죠.”
그 영화는 바로, 그날 밤의 상황이 촬영된 정소헌의 주연의 논픽션 영화였다.",https://ridibooks.com/books/2259000216
프레그런스 (Fragrance),란이주,BL연재소설,비욘드,19세 이용가,105,2018.08.21.,완결,//img.ridicdn.net/cover/2743000008/xxlarge,"베타인 척하는 오메가와 베타인 척하는 알파의 티격태격 동거 로맨스!

부유한 집안의 반쪽짜리 오메가 도윤은 영국에서 유학하며 베타인 척 신나게 살다가
졸업파티에서 뒤늦은 히트 사이클을 겪고 완전한 오메가로 발현한다.
그 와중 이끌린 페로몬에 혹해 원나잇까지 하지만 기억은 취기에 날아가고, 
첫 상대도 모르는 채로 한국에 돌아왔더니 이야기를 들은 아버지가 당장 정략혼부터 시키려 든다.
생애 최초, 생애 최고로 반기를 들고 가출했다가 곧 세상 물정 모르는 노숙자 신세로 전락한 강도윤.
때마침 도윤의 앞에 나타난 대학 동창 권주경이 그에게 구원의 손길을 내민다.
그런데 이 녀석, 멀쩡한 겉모습하곤 다르게 알고 보니 결벽증에, 강박증에, 의외로 짠돌이 같은 면모까지 갖추고 있는데…?!",https://ridibooks.com/books/2743000008
스티그마타 (Stigmata),TP,BL연재소설,비욘드,19세 이용가,142,2018.01.31.,완결,//img.ridicdn.net/cover/3061000005/xxlarge,"스티그마타 (Stigmata)
성흔(聖痕); 사람의 몸에 생긴 징표 중에서 특별히 종교적 의미를 지니고 있는 흔적.

어린 시절 끔찍하게 학살당한 마을에서 기억을 잃은 채 구조된 시온.
굴곡 없는 삶을 살길 희망하며 이웃 마을 신전의 견습 신관으로 지내던 중, 우연히 대신관 파르벨로네를 구해 주고 그의 호의로 성국의 수도 제온에 올라가게 된다.

그로부터 5년 뒤.
시온은 ‘가져서는 안 될 것’을 가지고 있다는 이유로 지하 감옥에 갇혀 성왕 시에나스에게 모진 고문을 받고, 믿었던 파르벨로네에게 배신을 당했다는 사실을 알게 된 뒤 숨을 거둔다.

그러나 다음 순간 시온은 5년 전 성왕의 즉위식 날, 다름 아닌 시에나스의 몸에서 눈을 뜨게 되는데….",https://ridibooks.com/books/3061000005
나는 너의 결말을 알고 있다,베베짐,BL연재소설,학산문화사,19세 이용가,98,2019.10.26.,완결,//img.ridicdn.net/cover/505016926/xxlarge,"

#헌터공 #다정공 #대형견공 #강공 #능글공 #사랑꾼공 #순정공 #절륜공 #천재공 #능력공 #직진공
#작가수 #미인수 #순진수 #명랑수 #잔망수 #적극수 #허당수 #헌신수 #까칠수 #츤데레수 #순정수 #후회수 #능력수


잘나가는 웹소설 작가인 서유현은 차기작이 안 풀려 친구와 술을 마신다.
거나하게 취해 집으로 돌아온 유현은 욕조에 몸을 담근 채 그대로 잠들고 만다.
정신을 차린 유현의 앞에 나타난 한 남자.

""라온힐조 길드 대표, 강세준이다. 너는 대체 누구지?""
“네가 진짜 강세준이면 나는 드래곤이다!”

그 남자는 자신이 유현이 쓴 판타지 소설 『만렙헌터의 마지막 회귀』의 강세준이라고 주장한다.
유현은 어이가 없지만 아무리 봐도 눈앞에 있는 남자는 강세준과 닮아도 너무 닮았다!
우선은 세준과 함께 지내며 상황을 파악하기로 마음먹는다.

그리고 마침내 알게 된 유현의 능력은…….

""내가 쓴 소설 내용이 현실이 되는 능력이라고……?""

유현은 이 말도 안 되는 상황 속에서 끝까지 세준에게 결말을 들키지 않고 관계를 이어나갈 수 있을까?


[미리보기]

‘강세준.’

무기를 들고, 자세를 잡은 주인공 강세준의 이미지를 본 유현이 한숨을 내쉬었다. 『만렙헌터』는 분명 유현의 최대 히트작이긴 했으나, 동시에 작가로서 여러 가지 경험을 한 작품이기도 했다.

“생각하면 뭐 해.”

어차피 완결 낸 소설이었다. 유현은 당장 엎어야 할 차기작 걱정이 산더미였다. 휴대폰을 내려놓기 무섭게 찬 바람이 어깨와 몸을 스치고 지나갔다. 유현은 자신이 옷도 입지 않은 채 휴대폰을 보고 있었다는 사실을 깨달았다. 방 안이 겨울처럼 차가웠다.

“어떤 미친놈이 에어컨을 이렇게 세게 틀어 놓은 거야? 아, 나네.”

뻘쭘한지 혼잣말을 중얼거린 유현이 급하게 에어컨을 껐다.

“어후, 추워 죽겠…… 뭐야?”

방 안쪽에서 부스럭거리는 소리가 났다. 몸을 돌린 유현은 집 안을 두리번거렸다. 집에는 유현 말고 다른 사람은 없었다. 또다시 인기척이 났다. 혹시 밖에서 누가 볼까 봐 전면 유리창의 암막 커튼을 친 뒤, 문이 닫혀 있는 방으로 시선을 돌렸다.

“기분 탓인가?”

수건으로 목을 타고 흐르는 물기를 닦았다. 언제까지 알몸으로 있을 수 없었던 유현은 옷을 가지러 가기 위해 닫혀 있는 방문을 열었다. 그런데 그곳에 낯선 남자가 다소곳이 앉아 있었다.

‘술이 덜 깼나? 설마 남의 집인가? 아니, 아냐. 그럼 꿈인가? 말이 안 돼.’

아무리 술에 취했다고 해도 집을 헷갈릴 정도로 마시지는 않았다. 유현은 자신의 집 비밀번호를 누르고 들어온 것을 분명하게 기억했다. 주변을 두리번거리며 휴대폰을 찾았다. 분명 거실에 있는 소파 위에 올려 둔 것 같은데 보이지 않았다.

몸을 살짝 튼 유현은 아는 작가에게 속아 샀던, 한 번밖에 사용하지 않은 골프채를 조심스럽게 꺼냈다. 남자가 유현의 인기척을 느끼고 몸을 돌렸다.

‘얼굴이 어딘가 낯이 익은데 기분 탓인가?’

잔뜩 쫀 유현이 골프채를 두 손으로 쥐며 경고했다.

“당신 누구야! 여기 어떻게 들어온 거야!”

유현은 남자의 얼굴과 몸을 위아래로 훑었다. 훤칠한 키에 적당한 체격, 그리고 오뚝한 코와 또렷한 눈매까지 전체적인 분위기가 굉장히 익숙했다.

‘꼭 강세준 같이 생겼네.’

남자가 유현의 앞으로 다가왔다. 그의 목소리는 유현이 늘 상상했던 강세준의 목소리와 소름이 끼칠 정도로 닮아 있었다.

“라온힐조 길드 대표, 강세준이다. 그러는 너는 대체 여기 어떻게 들어온 거지?”

그의 말을 들은 유현이 들고 있던 골프채를 내려놓으며 비웃었다.

“네가 진짜 강세준이면 나는 드래곤이다! 씨발.”""",https://ridibooks.com/books/505016926
