title,author,genre,publisher,age,total,pub_date,complete,img_src,intro,ridibooks
스르륵,클람,현대물,블라썸,19세 이용가,70,2019.10.09.,완결,//img.ridicdn.net/cover/372005468/xxlarge,"시영에게는 남모르는 비밀이 있다.
과거의 사건으로 인해 이성과의 관계에 트라우마를 갖게 된 것.
위태롭게 이어지던 시영의 연애는 남자친구의 바람을
눈앞에서 목격하며 파국을 맞고야 마는데……
충격에 휩싸인 시영은, 몇 년간 연락 없이 지낸 대학 선배 승현에게
발신 실수를 저지르게 된다.

대학 시절, 시영을 마음에 담았던 승현은
갑작스러운 연락에도 한달음에 달려오고,
남자친구에 대한 배신감과 되살아난 트라우마에 떠는
그녀를 싫은 내색 없이 위로해 준다.
시영은 결국 그날 밤 승현을 붙들고......
“같이 있어 주세요. 제발.”
“시작하면 안 멈춰. 도망가려면 지금 가.”

하룻밤이라고 생각한 시영과는 달리 승현은 그녀를 놓을 생각이 없다.
“이젠 혼자 두지 않아. 이번엔 안 놓아줄 거거든.”

우연한 재회로 시작된 둘의 관계는 진짜 ‘사랑’으로 남을 수 있을까.",https://ridibooks.com/books/372005468
핸디캡 이론,길안,현대물,로아,19세 이용가,60,2020.04.22.,완결,//img.ridicdn.net/cover/1239010176/xxlarge,"두 번은 볼 수 없을 거라 생각했던 그를 8년 만에 만났다. 
만났다고 하기엔 참으로 난감한 상황에서.

***

이 남자는 모른다. 
뉴욕 여행이 내게 어떤 의미인지. 
혼자 나설 때 얼마만큼의 두려움을 감내해야 했는지. 
그런 두려움조차 이겨먹을 절박함이 무엇인지. 
21살이 세상 끝인 것처럼 절망스럽고, 미래에 대한 기대치가 먼지만큼도 남아 있지 않았을 때 찾아간 상담의사가 말했다. 
『희주씨가 좋아하는 걸 떠올려 보세요. 생각하면 저절로 가슴 뛰는 그런 거.』
아무것도 없었다. 아니, 분명히 있었을 텐데 떠오르는 게 없었다고 하는 게 맞았다. 

가슴 뛰는 걸 찾아 뉴욕으로 날아가서 한 남자를 만났고, 끝이라고 생각했다. 

8년 후,

남자는 왼팔을 들어 올려 시계를 확인했다. 
“지금 이 시간부터 수당 붙습니다. 희주씨가 내 오더를 수행해 낼 때까지. 보통은 시간당 1.5배지만 다섯 배. 됐습니까?”
도대체 뭘 시키려고 이러나 희주는 겁부터 났다. 대개 이럴 경우 당치도 않는 조건들이 나붙게 되니까. 세상에 공짜란 없다. 절대. 그럼에도 거절의 말은 나오지 않았다. 뭔지 더 들어보고 그때 해도 늦진 않겠지. 
“뭘 하면 되는데요?”
“나 기억해 내요.”
희주는 헛기침을 한 번했다. 예상을 빗나가도 너무 빗나간 대답이었다. 불시에 습격을 당한 사람처럼 당황스러웠고 때문에 어떻게 대응해야 할지 몰라 어색했다. 다시 확인해 볼 필요가 있었다. 
“뭘....”
말머리를 내 놓고 한세월을 보낸 후에야 질문을 갈무리했다.
“... 기억해 내라고요?”
“나.”
희주는 그의 얼굴을 똑바로 쳐다봤다. 진심으로 하는 말인가 싶어서. 고작 그거에 수당을 다섯 배 언급한 그는 보편적이지 않았다. 달밤에 일광욕한다는 말보다 더 황당했다.",https://ridibooks.com/books/1239010176
까마귀는 반짝이는 것을 좋아해,씨씨,판타지물,코튼북스,19세 이용가,162,2018.11.28.,완결,//img.ridicdn.net/cover/3592000001/xxlarge,"37년이란 긴 전쟁을 종식시킨 검은 머리의 기사단장 사하라 일라우드.

그녀를 수도로 안내하기 위해 마중나간 황태자 체이샤는 우락부락한 남자일 거란 예상과 달리 가냘프고 아름다운 그녀를 보고 신선한 충격을 느낀다.

전쟁터와는 전혀 다른 황실 사교계에 등장하게 된 사하라를 에스코트하게 된 황태자는 그녀에게 보라색 드레스를 골라주는데, 사실 그 드레스는 매우 특별한 드레스였다.

약혼을 상징하는 드레스와 결혼을 상징하는 목걸이를 걸치고서 체이샤와 함께 등장한 사하라는 사교계에 큰 파란을 일으키게 되는데…….",https://ridibooks.com/books/3592000001
페어 트레이드(fair trade),진소예,현대물,윤송스피넬,19세 이용가,80,2019.12.18.,완결,//img.ridicdn.net/cover/2369004487/xxlarge,"“속은 어때요.”

세이는 움찔하며 그에게서 물러났다. 가까이서 본 남자는 상상 이상으로 비현실적인 외모의 소유자였다. 나이를 가늠할 수 없는 이목구비를 가진.

“그러게 아무거나 먹으면 어떻게 합니까? 뭐가 들었을 줄 알고.”

“제가 뭘….”

“배가 고팠으면, 차라리 룸서비스를 시키지. 그랬다면 우리가 이렇게 만나진 않았을 텐데요.”

마른침을 삼킨 세이는 미니 바에 올려져 있던 고급쿠키 접시를 떠올렸다. 남자는 재밌다는 듯 묘한 미소로 그녀를 내려다보고 있었다.
외모가 제아무리 천사처럼 아름답다 해도, 정상 아닌 것들은 상대하고 싶지 않았다. 정말 미친 사이코 새끼만 아니길 바랄 뿐.

“「마음 같아선 당신 입술에 박아버리고 싶지만, 그랬다간 이 예쁜 얼굴이 엉망이 될 게 뻔해서. 여기까지 하죠. 대신….」”

말을 흐린 남자가 그녀의 손목을 잡더니 자신의 성기를 쥐게 했다. 한 손에 잡히지 않는 두께에 놀라 손을 빼려 했지만, 그조차도 마음대로 되지 않았다. 그녀의 몸을 더욱 강하게 옭아맨 그의 회청색 눈동자가 소름 끼치도록 서늘한 빛을 냈다.

“「세이.」”

제 이름을 부르는 소리에 정신이 번쩍 든다.

“「한 번 더 말하지만, 감히 내 위에 줄리오 파렌티를 두지 마요. 내가 당신을 죽이지 않는다면 파렌티도 죽일 수 없다는 뜻이니까. 알겠습니까?」”",https://ridibooks.com/books/2369004487
아폴론의 심장,이보나,현대물,이지콘텐츠,19세 이용가,88,2019.08.05.,완결,//img.ridicdn.net/cover/3885000270/xxlarge,"4년. 죽은 줄 알았고, 그랬다고 믿었던 여자가 눈앞에 나타났다.

“지금 찾는 ‘진혜연’이 누구야?”
태준은 대답 대신 담뱃갑에서 담배를 꺼내 물었다.
“혹시 ‘그 여자’야? 4년 전에 죽었다는?”
태준은 노려보듯 재원을 바라보았다.
“……그 여자에 대해 어떻게 알지?”
“할아버지께서 직접 알아보신 거야.”
“회장님이 직접 알아보셨다고?”
재원은 순순히 이실직고했다. 담배를 입에 문 태준의 입매가 뒤틀렸다.
그는 더 이상 감출 것이 없다고 판단했는지 담배 연기를 길게 뱉으며 대답했다.
“그래, 그 여자야.”
맙소사! 재원은 어이없다는 듯 목소리를 높였다.
“죽은 여자 때문에 이런단 말이야? 죽은 여자가 귀신이 돼서 형 약혼식에 찾아오기라도 했다는 거야? 절절한 사랑으로?”
“귀신도 아니고, 절절하지도 않았어.”
태준이 내뱉듯 대꾸했다. 그의 목소리는 낮고, 사납고, 거칠었다.

“그 여자한테 나는 ‘저주’였으니까.”",https://ridibooks.com/books/3885000270
폐하의 밤,티야베,판타지물,라렌느,19세 이용가,136,2019.11.18.,완결,//img.ridicdn.net/cover/297025355/xxlarge,"제국의 17대 황제 아란흐로드 에린 라인스터.

그녀가 오라비들을 제치고 황제가 될 수 있었던 건 순전히 로아크 대공 덕이었다.

황제의 제일가는 충신, 유일한 지지자. 

""폐하의 뜻이라면 무엇이든 기꺼이 따를 준비가 되어 있습니다.""

그의 말 한마디에 모든 귀족들은 꼬리를 내렸다.

그러나 헌신적인 그를, 황제는 냉담하게 대할 뿐이었다.

실로 이상한 군신관계였다.

*

밤.

문이 벌컥 열리고, 남자가 허락도 없이 황제의 침실에 발을 내디뎠다.

""대공...""

어느새 시녀들은 사라지고 없었다.

""부탁할게. 오늘은 도저히 내키지 않아서....""

그 앞에선 황제의 위엄도, 권위도 소용없기에, 그녀가 할 수 있는 건 그저 간청뿐이었다.

""여간해선 폐하의 청을 들어드리고 싶지만, 오늘은 저도 참기 힘들군요.""

부드럽게 웃은 대공의 눈이 그녀의 몸을 집요하게 훑었다.

미처 막을 틈도 없이 속옷이 찢겨 바닥에 떨어졌다.

""죄송하지만, 오늘은 조금 거칠지도 모릅니다. 낮의 일로 심술이 나서.""",https://ridibooks.com/books/297025355
매리지 앤 압생트(Marriage and Absente),별보라,판타지물,로즈엔,19세 이용가,79,2020.02.28.,완결,//img.ridicdn.net/cover/3254000055/xxlarge,"본 도서의 경우, 호불호가 나뉘는 내용(강압적으로 해석될 수 있는 소재)이 포함되어 있습니다. 이용에 참고 부탁드립니다.

부상을 입고 절벽에서 추락한 기사를 구한 스완.
그러나 눈을 뜬 그는 기억을 잃었다.
어머니가 돌아가신 후 마을과 떨어져 오랫동안 혼자 살아온 스완은 조금씩 그를 사랑하게 되고 어느 날 욕정에 사로잡힌 그와 하룻밤을 보내게 된다.
시간이 흘러 스완은 아이를 갖게 되고 그의 정체 또한 드러나게 되는데….

***

“저, 저를 버리신 줄 알고….”

그녀를 내려다보는 시선이 납처럼 차가웠다.

“들어가십시오. 빗물이 차갑습니다.”

한참 만에 그의 입술이 떨어졌다. 그를 사랑하는 게 불행처럼 여겨졌다. 어쩌면 그녀의 생에 찾아든 불행 중 가장 큰 불행일지도 몰랐다.

“이, 임신한 거 같아요.”

뭉쳐 구겨 놓았던 고백이 터져 나왔다. 그를 바라보고 말할 수 없어서 죄인처럼 고개를 숙였다.

“다, 달거리를 하지 않, 않은 지 오래돼서…. 아기를 가진 거 같은데….”

두서없이 주절거리는 속삭임이 너저분했다. 남자는 아무 말도 하지 않았다. 스완은 섧게 눈 밑을 닦으며 그의 앞에서 발을 동동 굴렀다.

“그러니까, 그러니까 아, 아내로 맞아 주세요. 흐윽, 흐으으흑….”

스완이 대답 없는 남자의 손을 잡았다. 버리지 말아 달라는 구걸을 듣는 남자의 얼굴은 여느 때와 같았다. 스완은 감각 없는 남자의 목을 안고 정신없이 반복했다.

“제발, 제발 좋은 아내가 될 테니까. 무엇이든지 할 테니까….”

가슴팍에 얼굴을 묻었다. 그는 끝내 대답하지 않았다. 기다란 팔이 그녀를 안는 일도 없었다.

***

“테오도르와 혼인했나? 짐과 한 것처럼.”

황제가 담배 연기를 뿜었다. 발끝이 저릴 정도로 시린 감각이 스완을 덮쳤다.

일러스트: 우문",https://ridibooks.com/books/3254000055
메이드 (house maid),김선민,현대물,로즈엔,19세 이용가,60,2019.10.21.,완결,//img.ridicdn.net/cover/2124000221/xxlarge,"“와 달라고 해서 기껏 와 줬더니, 눈길 한 번을 안 주네?”

인하는 이영에게 좀 더 가까이 다가갔다.
뒤로 물러설 줄 알았는데 그녀는 그곳에 버티고 서서 그를 바라보았다. 여기서 한 번 밀리면 두 번 세 번 밀어붙일 거란 걸 아는 듯했다.

“이렇게라도 마주 서 있으니 난 너무 좋은데, 넌 아닌가 보다.”

이영과 이 저택에서 만나지 않았다면 지금과는 다른 모습이었을 텐데, 하는 후회와 이렇게라도 곁에 있을 수 있어서 다행이라는 생각이 교차했다.

각자의 욕망과 갈증으로 가득한 이곳.
그는 여전히 이 저택 안에서 외톨이였다.
때론 정글 같고, 때론 사막 같고, 때론 시베리아 한복판 같은 메마른 이곳에서 잠시 쉬어 갈 수 있는 곳은 오직 유이영뿐이었다.
이영은 비록 싸늘한 표정을 짓고 있었지만, 그런 얼굴이라도 보고 나니 조금은 숨쉬기 편해졌다.

일러스트: 사슴",https://ridibooks.com/books/2124000221
달뜨는 밤,채은,현대물,텐북,19세 이용가,99,2020.02.12.,완결,//img.ridicdn.net/cover/3302000196/xxlarge,"이상하고 수상한 남자였다.

절대 강자로 군림하고 있는 명실상부 최고의 광고회사의 이사.
멍하니 보게 되는 비현실적인 외모.
바르고 무게감 있는 목소리는 덤.

어느 것 하나 아쉬울 것이 없는 사람이
캐스팅도 되지 않아 오디션을 전전하는 배우에게
왜 이런 제안을 하는 걸까.

“그러니까 지금… 스폰서 제안을 하시는 건가요?”
“지금 그쪽한텐 절실한 제안 아닌가?”

100일 간의 동거. 관계는 필수. 대가는 성공의 보장.
누가 봐도 명백한 스폰서 제안.
그런데 왜 하필 나에게?

“제가 이사님 취향이라는 거예요?”
“왜 말을 해줘도 못 믿습니까?”
“관심 있는 여자를 그런 눈으로 보진 않으니까요.”
“내 눈이 어떤데.”

이성으로서의 관심도 아니다.
그가 둘러댄 어설픈 이유는 더더욱 믿을 수 없다.
아무래도 수상한 이 남자, 도대체 정체가 뭘까.

“사실대로 말하면… 믿기는 할 겁니까?”

그의 입에서는 도저히 믿을 수 없는 말이 흘러나오고,
이 의뭉스러운 남자는 그녀의 인생을 송두리째 흔들어놓는데….",https://ridibooks.com/books/3302000196
사랑하는 나의 대공전하,카멜리아꽃,판타지물 역사/시대물,폴링인북스,19세 이용가,220,2019.01.15.,완결,//img.ridicdn.net/cover/2719000245/xxlarge,"태어나 단 한 번도 받아본 적 없는 애정에 목매던 엘비르는 추운 겨울날, 첫눈처럼 내려앉은 루드비히 대공에게서 처음으로 애정이라는 것을 느낀다.
그렇게 시작된 엘비르의 맹목적인 헌신은 대공을 대신한 처형으로 막을 내리는데...
그러나 신의 농간인지, 죽은 줄로만 알았던 엘비르는 대공을 만나기 1년 전으로 회귀하게 되고, 그녀는 전생에서 끝을 보지 못했던 주군의 황위찬탈을 위한 준비를 시작한다.

본디 게임은 왕을 잡아야 하는 법. 왕께서 살아계시는 한 게임은 끝나지 않을 것이다.

‘그렇다면 이번 회귀를 어떤 식으로 사용할 것인가?’

“모든 것은 나의 주군의 뜻대로.”

여주회귀물/대공남주/보좌관여주/똑똑한여주/남주한정 다퍼주는여주/
검술천재남주/쌍방짝사랑인데 여주가 부정함/절륜남주/킹메이커/집착모먼트",https://ridibooks.com/books/2719000245
사랑이 아니기를,해우,현대물,스칼렛,19세 이용가,68,2019.10.25.,완결,//img.ridicdn.net/cover/2093028988/xxlarge,"“정신 나갔어요? 숨어 지내도 모자랄 판에.”

일란성 쌍둥이이자 유명 배우인 언니로 착각한 기자들로 인해
아수라장이 돼 버린 공항에서 지안을 구해 준 한 남자.

그는 언니와 현재 열애설이 난 건설회사 대표이자
궁지에 몰린 언니를 위해 지안이 거래를 제안해야 할 사람이었다.

“날 이용하겠다는 건데, 좀 위험한 생각 아닌가?”
“위험하다니, 뭐가요?”
“귀신 피하려다가 호랑이 만난다고. 내가 당신 놓아주지 않으면 어쩔 건데.”

기간은 3개월. 그리고

“일주일에 한 번, 장소는 내가 정하는 곳에서.”

얼핏 거칠어 보이지만, 세심하고 자상한 구석이 있는 남자.
그의 이중적인 면이 마음속 작은 틈새를 비집고 들어왔다.

사랑이 아니어야 할, 애초부터 어긋난 관계가 시작된다.",https://ridibooks.com/books/2093028988
스폰서 따위,샨탈,현대물,A·LIST,19세 이용가,71,2019.09.02.,완결,//img.ridicdn.net/cover/2008016893/xxlarge,"연예계에는 명백한 갑과 을이 존재한다. 
명실상부 대한민국 최고의 기획사로 손꼽히는 딜라이트의 대표 김우겸이 갑이라면, 오직 여친짤만이 생성되어 돌아다니는 무명의 신인 배우 이은재는 을이다. 
그마저도 조건이 맞아야 생성될 수 있다는 갑을관계가 덜컥, 아주 우연한 기회로 맺어졌다!

“전 스폰서도 없고 빽도 없어요. 그래도 딜라이트 덕분에 G사 원피스를 다 입어 봤네요. 감사합니다.”
은재는 작은 손으로 눈가를 닦아냈다. 화장 따위는 아랑곳하지 않는 거침없는 손길에 곧게 뻗은 아이라인이 제멋대로 번졌다. 어차피 제가 망쳐버린 광고 촬영이 더 이상 진행될 리 만무했다. 
우겸이 의도적으로 발소리를 냈다. 
명품이 분명한 고가의 구두가 그의 구둣발 한 번에 예리한 스크래치를 끌어안게 됐다.
하지만 우겸은 태연했다. 윤기가 흐르는 검은 타이를 단 번에 풀어 낸 뒤, 그것을 깃 사이로 가뿐하게 빼냈다. 그리곤 느릿하게 시선을 올려 은재에게 되물었다.
“스폰서도 없고 빽도 없다고?”
땅 끝까지 파고들 것처럼 아래를 향하고 있던 은재의 시선이 천천히 위로 올라왔다. 우겸과 눈이 마주쳤고, 그는 아주 명쾌하게 덧붙여 말했다. 
“그럼 그 스폰서, 그 빽 내가 해주죠.”
우겸은 아주 위험하고 은밀한 제안을 건네는 악마처럼 웃으며 종지부를 찍었다. 
“지금 있는 소속사 계약서 가지고 와요. 위약금이 얼마든 다 물고 데려와줄 테니까.”

단 한 번도 부끄러운 행동을 하고 산 적이 없었기에, 그랬기에 은재는 우겸의 손을 잡았다. 어쩌면 스폰서보다도 더 위험한 불장난 같은 관계지만 더 이상 물러설 곳은 없었다.",https://ridibooks.com/books/2008016893
순수하지 않은 감각,요안나(유아나),현대물,로코코,19세 이용가,70,2019.07.09.,완결,//img.ridicdn.net/cover/1811145808/xxlarge,"부명그룹의 브레인이자 핵심 TF팀 리더, 강태욱 수석.
교육자 부모 아래서 보수적이고 모범적으로 자랐지만,
원하는 건 무조건 손에 넣어야 하는 집요한 남자.
그런 그를 자꾸 낯선 충동에 시달리게 하는 여자가 나타났다.
그녀는 바로 협력사 KJ 신기주 대표의 유능한 비서, 임정은.

감히 내 옆에 누워서 다른 놈 전화를 받아?
“이 시간에 어딜 갑니까?”
“업무상 외출이요.”
“신기주 대표랑 섹스하러 가는 거냐고 물은 거 아닌데요.”
그녀가 머리를 올려 묶다 말고 노려보자, 태욱은 한쪽 입꼬리를 비스듬히 올리며 덧붙였다.
“임정은 씨, 오늘 새벽부터 일정이 있는 사람이었으면, 어젯밤에 남자를 방에 불러들이지 말았어야지. 안 그래요?”
그녀가 한숨을 폭 내쉬며 어깨를 한 번 으쓱하고는 대꾸했다.
“그 남자가 나한테 미쳐서 밤새 여기 있을 거라고는 예상 못 했거든요.”
이 요망한 대답을 하는 여자가, 다시 안고 싶어지는 순간이었다.",https://ridibooks.com/books/1811145808
시한부 악녀가 복수하는 방법,묘묘희,판타지물,연필,19세 이용가,148,2019.10.02.,완결,//img.ridicdn.net/cover/2155012599/xxlarge,"#쌍방구원 #존댓말 남주 #복수물
#계략 여주  #연금술사 여주 #남주 집안이 단체로 여주 부둥물
#평민 기사인 척한 남주 #사실은 암흑가 제왕 #인외존재

그저 사랑받고 싶었다.
연금술사의 힘을 각성한 이후 파산 직전인 가족을 위해 끊임없이 금을 만들었다.
그게 생명을 깎아 내는 짓인 걸 알면서도.

하지만 살인 미수죄로 죽을 때,  누구도 그녀의 곁에 없었다.
그녀의 생명으로 산 드레스를 입고 여동생은 황태자의 품에서 거짓 눈물을 쏟았다.
새 부리에 쪼아 먹히며 해낸 세 번째 각성.
밀비아는 시간에 손을 댔다.

과거로 돌아온 그녀에게 남은 수명은 1년 뿐.
그 안에 복수를 하리라.

그래서 광 기사라 불리는 자와 하룻밤을 보냈다. 이제 겨우 남작위 정도를 받았을 뿐인 사내.
상상도 하지 못할 부를 주는 대가는 오직 그녀의 곁을 지키고 사랑하는 척해 달라는 것뿐.

원래 내 가족이 가졌던 모든 걸 당신에게 줄 테니까.
내가 복수하는 동안 무너지지 않게만 해 줘.

……그런데 왜 암흑가를 주름잡는다는 공작가에서 청혼서가 오는 걸까.

***

“당신은 당신 자체로 찬미할 만한 사람이니 주눅 들지 마십시오.”
그가 손등으로 뺨을 부드러이 쓸어내린다. 검을 쥐는 자 특유의 단단한 손이었다.
문득 그가 ‘남자’라는 게 확연히 느껴지는 순간.
밀비아의 얼굴이 지나치다 싶을 만큼 화악 달아올랐다.
“나는 위선을 아주 싫어합니다.”
데이우스가 엄지로 그녀의 아랫입술을 꾹 누르더니 야릇하게 문질렀다.
밀비아는 숨조차 쉬지 못한 상태로 얼어붙어 그의 시선에 속박당하고 말았다.
“착한 척, 포기한 척 하지 말라는 겁니다. 사실은 남을 죽여서라도 살 수 있다면 살고 싶으면서.”
그의 말이 비수가 되어 심장에 박혔다.
그녀의 숨이 떨리는 걸 알면서도 데이우스는 말을 멈추지 않았다.
“죽느니 죽이고 싶다고 하세요, 밀비아.”
“…….”
“그렇게 한마디만 하면, 내가 성녀를 죽여서라도 당신을 살릴게.”
속삭이는 그의 눈웃음이 지독히도 유혹적이었다.

……정말로 살고싶어질 정도로.",https://ridibooks.com/books/2155012599
괴물의 아내,우룬,판타지물,동아,19세 이용가,113,2019.10.30.,완결,//img.ridicdn.net/cover/809022898/xxlarge,"※ 다소 고어한 장면이 포함되어 있습니다. 독서에 참고해 주시면 감사하겠습니다.


#현대판타지 #인외존재 #동거 #기억상실 #소유욕/독점욕/질투 #나쁜남자 #계략남 #유혹남 #절륜남 #집착남 #순정남 #존댓말남 #동정남 #동정녀 #다정녀 #상처녀 #철벽녀 #냉정녀 #무심녀 #추리/미스터리/스릴러 #피폐물 #더티토크 #고수위


비가 오던 겨울밤.

사람이라고 볼 수 없는 괴물에 의해 해연은 납치를 당한다.
이대로 끝이라고 생각하며 의식을 잃었건만.

다음날, 해연은 어제의 일을 기억하지 못한 채 잠에서 깨어나는데.

“지금 바빠요?”
“……왜요?”
“안 바쁘면 나랑 놀아 달라 하려고요.”

평소와 같은 일상. 그러나 분명 뭔가 다르다.
그런 해연의 앞에 ‘그’가 나타난다.",https://ridibooks.com/books/809022898
가짜 남편,이윤정(탠저린),현대물,다향,19세 이용가,83,2020.01.06.,완결,//img.ridicdn.net/cover/2093030165/xxlarge,"“결혼해. 가짜라도 상관없다면.”

그의 인생은 거짓이다.
그 누구도 그것을 알아선 안 된다.

“아이…… 갖고 싶어요.”

당돌하게 그의 마음을 휘젓는 어린 신부.

“뭐부터 해야 하는지는 알아?”

그녀가 욕심난다.

“옷부터 벗을까요?”

맑은 눈이 사랑 같았다.
그래서 상처 주었다.

“아니, 내 아래가 너한테 반응하는지부터 봐야지.”

울음을 삼키는 널, 나는 멋대로 가졌다.
그리고 처음…… 진짜가 되고 싶었다.",https://ridibooks.com/books/2093030165
검은 발 아래 은빛 눈,피숙혜,판타지물,로즈엔,19세 이용가,121,2019.12.11.,미완결,//img.ridicdn.net/cover/3305000204/xxlarge,"오랫동안 엘버그 왕국을 다스렸던 알기어스 왕의 목을 베고,
그 자리를 차지한 자는 ‘투로의 왕’ 카르낙 발투만.

벌레만도 못한 신분 때문에 태어날 때부터 행복은 거세되어 박탈당했다. 대신 그의 마음에 자리한 것은 엘버그인들에 대한 증오와 끝없는 복수뿐.
카르낙의 미천한 태생과 냉혹한 지배를 이유로 
엘버그 왕국은 끊임없는 반란과 봉기에 휩싸이고 만다.

왕좌의 정당성을 위해 고귀한 혈통이 필요해진 그는 오래전 엘버그 왕국을 떠난 왕의 사생아, 파니릴리를 찾아 정략결혼을 서두르는데….

“제가 이곳에서 폐하의 아내로서 책임과 의무를 다한다면, 그렇다면… 저를 다시 그라타로 보내 주실 수 있는지요?”

눈처럼 새하얀 백금발에 은빛 눈동자.
분명 증오해야 할 핏줄이건만 카르낙은 그녀를 놓고 싶지가 않다. 

가장 비천하고 위대한 왕 카르낙과 가장 고귀하지만 가장 낮은 곳에 머물고 싶은여인 파니릴리.
서로 다른 곳을 바라보는 두 사람은 함께할 수 있을까.

일러스트: 셀바",https://ridibooks.com/books/3305000084
마지막 여행이 끝나면,하늘가리기,판타지물,피오렛,19세 이용가,277,2019.04.19.,미완결,//img.ridicdn.net/cover/3170013052/xxlarge,"'아는 사람이 아무도 없는 누구도 모를 곳으로 떠나 버리고 싶다.'

삶에 지친 유진의 푸념같은 소원이 어느날 갑자기 이루어졌다.

눈을 떠보니 그녀가 쓰던 소설 속 세상이었다. 왕비라는 과분한 신분도 얻었다.

그러나 유진이 빙의한 왕비 '진'은 이 세계를 멸망시키려는 희대의 악녀이며 남편인 사왕의 손에 비참한 최후를 맞이하는 역할이었다.

살아남는 방법을 찾는 것도 버거운데 사왕은 유진을 찾아와 계약을 이행하라고 요구했다.

""우리는 약 삼 년 전, 거래를 했소.”

진은 사왕과 계약 결혼을 한 상태였다. 대가는 진이 사왕의 아이를 낳는 것.

“아이…… 라고요?”

“그렇소. 내 후계자.”",https://ridibooks.com/books/3170011341
셰리 공녀 이야기,아일린,판타지물,동아,19세 이용가,133,2019.09.18.,완결,//img.ridicdn.net/cover/809022433/xxlarge,"새로 온 호위기사가 제 취향인 데다 동정남이라 쉽게 보고 유혹했는데…….
안 넘어온다? 이래도, 이래도?!

“토르 경! ‘셰리’ 님이라고 부르라니까?”
“당치 않습니다, 카셰이라 님. 그저 톨체르라고 불러 주십시오.”

쳇, 쓸데없는 철벽에 충성심까지 굳건해서 함락도 쉽지 않으니,
전략을 바꿔 토르의 귀에 달콤하게 속삭였다.

“그럼, 나랑 연습……해 줘.”
“넣, 고…… 싶습니다. 제발…… 흣, 제발…….”

그렇게 겨우 침대로 끌어들이는 데 성공했는데…….
이렇게까지 짐승 같을 줄은 예상 못 했다고!

거기다 전쟁 영웅으로 돌아온 전(前) 약혼자는 이제 와서, 왜?
“……그때는 하지 못한 이야기가 있어, 셰리.”

철저히 정략적 관계로 시작한 현(現) 약혼자도 예사롭지 않은데…….
“아가씨께 적법한 후계자를 안겨 드릴 수 있는 건, 저뿐이지요.”

각자 타입은 다르지만 그 끝은 어차피 셰리 공녀님의 발아래!",https://ridibooks.com/books/809022433
나의 자리,한시내,판타지물,동아,19세 이용가,112,2019.05.27.,완결,//img.ridicdn.net/cover/809020348/xxlarge,"#판타지물 #서양풍 #왕족/귀족 #복수 #재회물 #첫사랑 #소유욕/독점욕/질투 #능력남 #집착남 #계략녀 #상처녀 #애잔물 #이야기중심


“죽고 싶다는 생각이 들면 그 죽고 싶다는 생각을 하게 한 사람을 죽여.”

어린 시절, 아메탄의 뒷배 없는 왕녀 아셰는 황궁의 연회에서 우연히 제국의 2황자 이단을 만나게 된다.
그와 다시 만날 일이 없다는 생각에 편하게 속마음을 터놓던 아셰는 술김에 첫키스까지 해 버리고, 이단은 헤어지기 전 아셰의 마음을 뒤흔드는 충고를 남긴다.

7년 후, 태자인 친오라비를 죽이고 궁에 감금된 채 5년 뒤에 있을 처벌 판결을 기다리는 아셰의 앞에 청년이 된 이단이 찾아오는데…….

“모든 걸 일대일로 교환하도록 하자. 서로 과도하게 의심하거나 바라지 않도록.”
“좋아. 앞으로는 비밀 하나에 비밀 하나로 갚기.”

한 달 뒤 아메탄을 떠나야 하는 이단과 궁을 떠날 수 없는 아셰.
서로를 믿지 못하고 철저히 합의된 계산만을 주고받는 관계 속에서 아셰는 이단에게 은밀한 제안을 한다.

“식욕, 수면욕은 모두 채우고 있는데…… 아직 성욕이라는 건 내가 아예 모르는 영역이거든.”

굳게 닫힌 궁에서 이단과 동침하게 된 아셰. 이제 그녀의 운명은 어디로 흘러가게 될까.",https://ridibooks.com/books/809020348
브렐린 : 작가는 시한부 악역의 삶을 산다,바믜,판타지물,로즈엔,19세 이용가,129,2019.05.24.,완결,//img.ridicdn.net/cover/3721000001/xxlarge,"누군가 목을 핥아 내렸다.
꿈의 일부인 게 틀림없다. 아주 생생한.
온몸의 혈관을 타고 전기 자극이 튀어 올랐다.

""오늘 밤을 계획한 건 그대인데 내가 파렴치한이라도 된 양 취급하다니.""
""…무슨 말인지 도대체….""

더 이상 말을 잇기를 포기해야 했다. 이상하리만큼 자극적이었다.
마치, 자신이 아니라 다른 사람의 몸을 입고 있는 것 같은 묘한 느낌.
팔뚝의 뱀 모양 문신에서 시선이 멈췄다.

""저기, 혹시. 물론 아니겠지만…. 레드로스 드레이드 버몬트는 아니죠, 당신.""
""무슨 대답을 듣고 싶은 거지? 나와의 하룻밤을 지우고 싶다는 뜻인가?""

레드로스, 에이프린 가의 브렐린과 결혼한 버몬트 공작.
그렇다면 자신은 온갖 패악을 부리고 사랑받지 못한 채로 1년 후에 죽는 악녀.
전쟁, 기근, 악마 떼의 습격, 자연재해.
자신이 마구잡이로 재미 삼아 서술했던 불행들의 목록이 앞을 다퉈 떠올랐다.
등골이 오싹했다.

""1년 뒤에 떠나 줄게요. 지금의 저는 다른 사람이니까.""

억울했지만 내가 쓴 글이니까 어떻게든 바꿔 가려 하는데
원작 남주가 자꾸 내게 집착해 온다?

일러스트: 돼지케이크",https://ridibooks.com/books/3721000001
