title,author,genre,publisher,age,total,pub_date,complete,img_src,intro,ridibooks
더블 에이스,실란트로,현대판타지,(주)마야마루출판사,전체 연령가,113,2015.08.31.,미완결,//img.ridicdn.net/cover/2200005971/xxlarge,"1군으로 올라오는 날, 구단 버스 교통사고를 당한 2군 투수 한상진. 그날 이후부터 그의 귓전에 불가사의한 목소리가 들려오고, 평범하기만 하던 그의 일상이 바뀌기 시작하는데……",https://ridibooks.com/books/2200003360
마성의 마법사,홀로선별,현대판타지,(주)마야마루출판사,전체 연령가,368,2015.04.23.,완결,//img.ridicdn.net/cover/2200003072/xxlarge,천재의 두뇌를 타고났지만 아버지와의 갈등으로 인해 평범함 이하로 살아가던 금현무. 어린 나이에 좌절해 버린 그에게는 꿈도 희망도 없었다. 그러나 그런 그에게도 인생을 바꿀 수 있는 희대의 인연이 이어지는데.....,https://ridibooks.com/books/2200003072
강철의 정령술사,강민호,현대판타지,(주)마야마루출판사,전체 연령가,80,2015.04.06.,미완결,//img.ridicdn.net/cover/2200003071/xxlarge,태호는 어느날 갑자기 비타민(?) 한 알을 먹고 몸이 좋아졌다. 몸도 좋아지고 남 다른 능력도 생겼다. 그 능력으로 돈도 쉽게 벌 수 있는 방법을 알았다. 신나게 돈을 벌려고 할 때 누군가가 찾아왔다. 기뻤다. 사실 누군가가 자신을 찾는다는 것은 자신을 잊지않고 기억을 한다는 것이니까. ... 찾아오는 것들이 인간이 아니라서 문제지.,https://ridibooks.com/books/2200002992
맥스씨,나의산에서,퓨전판타지,(주)마야마루출판사,전체 연령가,144,2015.04.06.,미완결,//img.ridicdn.net/cover/2200004655/xxlarge,"시간을 되돌리고 싶다면 이 문을 여시오. 드래곤을 잡으면 게임이 끝이 납니다. 당신에게 행운을.' 화장실 문에 누군가 해 놓은 낙서. 그리고 문을 여는 순간, 이공간의 맥스가 되었다. 드래곤을 잡아야 집으로 돌아갈 수 있다. 도와줄 사람은 없다. 누구도 믿을 수 없다. 스스로 일어서서 맞서 싸워야 한다. 살아 있다면 싸워라. 싸우고, 싸우고, 싸워서 이겨라! 집으로 돌아가기 위한 맥스의 투쟁은 멈추지 않는다.",https://ridibooks.com/books/2200002852
강남화타,묘재,현대판타지,(주)마야마루출판사,전체 연령가,255,2015.06.03.,완결,//img.ridicdn.net/cover/2200002339/xxlarge,대한민국 서울의 중심지 강남에서 화타로 불리는 명의가 있다는데…. 사실 그가 진짜 화타의 제자라면? 한의대 6년과 공중보건의 3년을 착실히 마친 한지호. 이제 겨우 한의사로 돈 좀 벌어보려는데 인생이 꼬인다. 그러나 거듭된 시련은 그에게 전생의 기억을 되살려 준다.,https://ridibooks.com/books/2200002339
그레이트 써전,수수림,현대판타지,(주)마야마루출판사,전체 연령가,945,2015.04.17.,완결,//img.ridicdn.net/cover/2200001941/xxlarge,"최고의 외과 의사가 되기 위한 조건은 무엇일까? 뛰어난 지식과 정확하고 빠른 기술, 침착하고도 단호한 판단력과 수많은 경험 등 어느 하나 소홀히 할 수 없다. 이제 의사로서 첫발을 뗀 김지훈은 최고의 의사라는 꿈을 가슴에 품었다. “최고의 의사, 최고의 외과 의사가 될 것이다. 어떠한 어려움이 있다고 해도 결코 멈추지 않을 것이다.” 외과 의사라면 누구나 원하지만, 모든 열정과 힘을 쏟아도 불가능할지 모를 그레이트 써전(Great surgeon). 꿈을 향해 정진하는 김지훈의 행보를 주목하라!",https://ridibooks.com/books/2200001941
기생수,김지선,현대판타지,(주)마야마루출판사,전체 연령가,340,2015.04.29.,완결,//img.ridicdn.net/cover/2200000001/xxlarge,"지구와 800만 광년쯤 떨어진 카누스파 행성. 그곳에서 날아온 외계 기생체 잇페르니드가 평범하면서도 열심히 살아가던 인간, 임환수와 조우한다. -우리 카누스파 성체들은 숙주를 공격하지 않아.- 새로운 숙주를 마음에 들어 하는 잇페르니드와 그의 숙주가 되어 살게 될 앞일을 걱정하는 임환수. 인생의 전환점이 된 두 생명체(?)의 만남! 둘의 만남으로 세워진 이페른컴퍼니에서 지금, 천지를 뒤흔들 혁신이 시작된다!",https://ridibooks.com/books/2200000001
악역무쌍,해경,무협소설,연필,전체 연령가,325,2020.05.02.,완결,//img.ridicdn.net/cover/2155013346/xxlarge,"깨어나 보니 무협 소설의 악역이 되었다!
그런데 하필 빙의한 몸이 엑스트라 망나니 악역이라고?

[혁련운 / 마교 교주의 넷째 아들 / 망나니에 호색한, 무공도 약하고 성질도 더러움]

소설 속 주인공에게 한 칼에 죽는 시시한 악역인 마교 사공자 혁련운!
주인공에게서 살아남기 위해서는 강해질 수밖에 없다.

""제기랄. 주인공이고 나발이고. 내가 먼저 죄다 쓸어버린다!""

수단과 방법을 가리지 않는 망나니 악역의 치 떨리는 무협 생존기!",https://ridibooks.com/books/2155013346
정령 포식자,시트리,정통판타지,연필,전체 연령가,165,2020.04.06.,미완결,//img.ridicdn.net/cover/2155013753/xxlarge,"""목 씻고 기다려라, 제국 놈들아!""

흡수하는 만큼 강해진다.
정령 포식자.",https://ridibooks.com/books/2155013157
주방의 마법사(개정판),세사외,퓨전판타지,연필,전체 연령가,180,2019.11.27.,완결,//img.ridicdn.net/cover/2155012753/xxlarge,"불치병으로 꿈을 이루지 못했던 요리사 지망생 다솔.
어느 날 차원 이동으로 대마법사의 탑에 떨어졌다!

병을 고쳐 주겠다는 대마법사의 제안에 노예 계약을 맺고
대망의 이세계 첫 요리를 선보였는데 그만 드래곤 알을 요리해 버렸다.
게다가 요리 과정 중에 뭔가 이상한 기운을 흡수했는데…….

“젠장, 알맹이인 마력은 저놈이 쏙 빼먹고 나는 파충류 알이나 처먹었다니……!”

대마법사는 눈을 부릅뜨며 선언했다.

“이렇게 된 이상 어쩔 수 없다. 너, 마법을 배워라.”

본업은 요리사, 부업은 마법사의 제자.
마법하는 요리사 이야기!",https://ridibooks.com/books/2155012753
